isoform,plddt_difference,exon_skipping,alternative_donor_site,alternative_acceptor_site,mutually_exclusive_exon,intron_retention,alternative_first_exon,alternative_last_exon,mutually_exclusive_exon-alternative_first_exon,mutually_exclusive_exon-alternative_last_exon,tm_align
Q6UXH1-2,0.7475219083422786,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782944709
P42126-2,5.208882305100488,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861877845
Q9BUY7-4,3.222233732273935,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.499997234
Q9UNP4-2,2.5828412464728814,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.891159246
Q9NXR8-2,24.833048158934844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.511440057
P51948-2,3.6485044180210053,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658302513
Q13325-2,0.7762376426946531,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.6814669561701447
P61266-2,1.1900794725229957,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.733734222
O60547-2,3.0614516129032268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.958738154
Q96F85-2,13.550693597560937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.716940246
Q9NP72-3,4.390259127581004,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664724125
P51513-2,8.416975056392857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.343606666
Q96LB8-2,1.1158247418935474,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695946434
O75365-2,3.500154272769933,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80314407
Q0GE19-6,9.143332720588177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.491165786
Q9Y251-3,5.401613283228798,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863044433
Q9UBQ5-2,4.007855776338062,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.894731591
Q15084-3,0.3200505512792944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.78275152
Q6ZTQ3-2,2.0996208374548075,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.746500798
Q8TCT7-4,6.995006545194869,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.873960852
Q8IXQ5-5,0.09000164939037347,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.9222448585107283
O00451-3,1.2051671309193779,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654186084
Q9BY41-5,3.1123707932692213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.813647171
Q15800-2,1.5199056166519824,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.767102091
Q08431-3,2.1546632727834805,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867375589
Q9BQ65-3,13.27580361128021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.555649134
P13473-2,0.1835609756097938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83659425
Q13190-4,0.3122410600674641,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.735401914
Q6UWB4-2,4.427306077075158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.718048644
Q8IVI9-3,0.6018722987699476,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.695628011
Q9Y466-2,2.550478734535602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.803554688
Q15438-3,0.5380071448689279,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.876065409
Q969S0-2,5.997183923830406,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.731734734
Q5T9G4-3,2.665784313725453,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832559056
Q8TDW4-3,0.9198188873306918,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7639323810981551
Q9NZH6-3,7.428325945778809,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719909902
P35080-2,0.0220714285715502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983624685
Q9BVK8-2,8.699619642857144,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.834100512
P06241-2,0.7002257652796544,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.911578226
Q9UKU7-2,4.272383283132598,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826159299
Q96HR9-2,3.6575306511436736,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894927667
Q13241-3,0.3008512003622883,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.790381094
Q4VXA5-2,8.655906915714695,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.687774032
Q9UIF7-3,0.6030078395124008,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894551772
P21731-2,7.925764786785166,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.849136121
Q13324-3,1.316270937137972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.855046803
Q14188-4,5.176146467881807,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.457613798
P04053-2,0.19743669074772185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877807751
Q15573-2,5.716540873015859,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.858849214
O95198-3,1.8480341275273702,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.91120687
Q9H2W1-2,3.4029241935483583,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.837797582
Q96KP4-2,3.7120693498452226,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899184505
Q9UNE7-2,3.0978963610646986,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.872883849
P11413-2,7.072671270096734,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954900793
P37268-2,2.6410037975285547,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.860347127
P23280-3,0.7129587348134976,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807949773
Q5VWZ2-2,2.896089695858862,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933320213
Q9Y6R9-2,0.16955431099388818,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401129964
Q9HC98-2,4.674875473018389,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.8402212815662404
Q5VST6-2,0.8906327028820584,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.970661026
Q8NHW4-5,2.472207880434766,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.473631416
Q13324-2,3.1784918174848826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.8514044939620548
P0DJI9-2,0.18115346632430374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.823270084
P09417-2,3.2669953051642437,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887782647
P54619-2,3.3192815932261226,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.935451625
P0C7U1-2,5.856191287878701,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.872789792
Q8N0S6-2,7.481239117471688,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820813623
Q8N0X4-2,3.6399575163397486,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824426771
Q53H76-4,2.6313471731448885,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.807655381
O75023-3,0.36044125154145945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.828684896
P32780-2,1.637546296296378,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.864044918
Q4U2R8-4,3.1934476397772045,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842585719519647
P31948-2,4.287812185909871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.756936483290866
P00973-2,5.299971978021986,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.924128118
O94905-3,9.798893089326114,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.654783065
Q8WV37-2,2.880539444149761,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.596060979
Q9H3U5-6,6.708964687670061,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.9300061056969288
P29372-5,2.1911636294155983,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.8026145
P51398-2,5.720612305223639,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93046602
A9UHW6-2,10.083652871621666,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903639685
Q9NUZ1-3,0.07515257546867815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.724856052
Q9HAP6-2,10.881063507175881,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331217883
P10826-2,0.9659399038461203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.784881162
Q86UT5-2,6.970449445995314,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.8437445478031983
Q8N3F0-4,5.3296785411365875,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542151302
Q07001-2,2.1717524100888,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854473618
Q96DX5-2,1.8561650308977846,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.908458851
Q14232-2,17.596400236301903,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.757151582
Q9H061-2,2.510703589743599,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.753079919
Q8TDB8-5,1.754396477354348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.944862183131236
Q9UHA4-2,3.4026833471187956,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947221955
Q11206-3,1.2576279074104946,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.950453658
Q9NZS2-2,10.441693334290008,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59714349
P12081-2,1.9200456599965747,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831320305
Q9H6L2-3,0.10238670886077728,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.764439421
Q8N2U9-2,2.041538147397304,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933329714
Q99447-2,0.46245645938563484,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.782827519
Q9BV35-2,1.4822989111345635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.917333679967046
Q969N2-4,2.5471366782008005,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8435656
Q8TCJ0-2,0.6586216948533661,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77852699
Q7Z6V5-2,3.4845786067480873,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.785807275
P57796-2,6.280874866310128,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.517659953
Q15646-3,2.143652622406094,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523574257
Q13231-2,3.8630082842598483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.911074938
P43004-3,0.7025916413439433,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.89137642
Q92913-2,7.3507767857143165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.73518432
Q16534-2,8.758393058918443,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.634978651
Q1MX18-2,5.365595952315999,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.893641549
P61923-3,1.0794379631668107,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.881810567
P35914-2,7.494620109024879,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825026706
Q9UBU8-2,7.981717667584562,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587876235
O00330-2,0.5007164503110886,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4515574
Q9UHK6-5,1.7308791559253365,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.978661859
Q9Y371-2,0.11987507984946433,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692611589
Q9NPJ8-4,0.11230170496661174,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.889790538
Q14802-5,7.115343885434342,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.311688999
P11474-2,0.031585885068238895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642446768
O00499-6,6.354334000405956,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.614039674
O75251-2,10.178116140206868,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.759270325
P48061-3,2.151846932321291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.648229825
Q8NHW4-2,0.07277361319337672,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719955862
Q9UIJ7-2,1.7323521984342989,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.666955284
O14653-2,7.9779231995748745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.638388721
Q9Y251-2,5.861361508230516,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905318571
Q9Y2Q3-2,11.08290842904671,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.893407148
Q8TBG9-2,1.9926971201589083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.753782446
O94921-2,1.9558247722426358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.736280032
Q6UXX9-2,1.5753135521886037,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.644662009
Q9BQ13-2,5.743903267973764,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.924647317
Q03405-2,0.42525256280879375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.850505114
Q9BZX2-2,1.5923009216112263,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.540624945
Q07866-9,4.648257585068151,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6378542798443116
Q5NDL2-3,4.233877435631754,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561487077
A5X5Y0-3,2.460346966141472,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.888738726
P25774-2,3.2370265882530163,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873796085
Q9H633-2,10.84429745395849,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.752206961
Q9UBK9-2,2.4730339577130707,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.911864876
Q5JS54-3,9.002349124452834,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.671730025
Q14994-7,8.603546079729298,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889399194
O43405-2,0.6137475892530517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.708462789
Q11203-10,9.651756129032222,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.441592932
P21554-3,3.887641982935037,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.724297265
Q6UX73-2,13.140898416504712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.844022265
Q15485-2,4.300802904443771,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817083894
P07093-2,3.1926156601649893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941321262
Q96M95-2,1.6183617533214374,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486488879
P28066-2,1.3604008797586715,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.868740478
P48061-2,2.4760505013893948,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.694036844
Q9Y606-2,3.5409762110194123,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.937022047
Q8IXJ6-2,3.778350300887979,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.90188126
Q9BRV3-3,5.0256883518031685,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794688251
Q9HC98-4,4.843498497079281,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.8698646200252087
Q9H4Y5-2,2.855228503357253,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925331523
Q68CL5-4,2.58939119496857,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612061912
P63096-2,0.42519848841992314,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.924129172
Q96DR4-2,16.340624942475856,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.849442489
P55263-2,2.7563496677074397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.975471907
P63092-4,0.4472593330333723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978145953
Q4G0S7-2,0.20263381849993323,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536181097
Q9Y6I7-2,7.2498896998488505,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787019025
O76095-2,9.613121414354296,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.735913184
Q13360-2,13.142981392607531,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5598097915771227
Q96C11-6,0.6044081468038058,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.727169967
P54687-4,0.27828780028259814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.971759083
Q8N5C7-3,6.766731953162719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.321841096
Q7L9L4-2,0.6600961538461405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.952586399
Q9HBH0-2,4.458801505436355,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.819475369
O76054-5,3.4540139578162297,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725626926
P32297-3,3.186384174613835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.710937904
Q8TAP4-4,0.9279991537973302,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.866328836
P49459-3,2.414099453178352,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.739363721
Q9Y316-2,1.7451678586350283,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933432325
Q9BQ75-2,3.427070819429048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.845407318
Q9GZT6-3,13.72161082805819,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.588051288
Q9ULR0-2,2.9947963883651028,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456578677
O00154-5,4.715302255639131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.91730062
Q8TAC9-2,11.209794939147159,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865935132
Q01740-2,2.3491664796319895,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931238199
Q13557-3,1.0354406852920448,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678342932
Q12792-4,2.847033333333343,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.546875017
P24001-4,0.8260360801200619,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.482169966
Q96QD5-2,1.268847389307652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.83454288
Q15528-2,11.126649999999998,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.666118282
Q5JVF3-2,0.9429108034571385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.994018678
P32121-4,1.9941813839767661,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874432166
Q99836-2,2.7470808657263035,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484277941
Q9UMR7-2,0.33582898982371034,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635935761
Q9NSE2-3,0.4461916842846847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.803566192
Q9UJX2-2,5.23071682917913,0.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0,0.0,0.507730814
O43463-2,1.4565454795841646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.927916235
Q8NFH3-2,7.14813046701255,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5582435231498509
O00141-3,0.6481923929195119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.86916668
Q96H72-2,0.17533900062201724,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74979618
A1XBS5-2,1.7467656019519637,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701535696
Q9BQC3-2,9.5245831276589,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509711324
Q9NVH6-8,1.7715470770651507,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.923486604
O95861-4,1.7019953208556728,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914859542
Q96A70-2,1.0450824275362294,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958316352
O95965-3,5.162932597655583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.725239797
Q86UY6-3,0.33066514299106586,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.944784958
O95970-3,1.256345176411699,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85528431
P10966-2,2.325714716655824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.766066333
P51965-2,6.307362694300508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.863078913
O75354-2,2.0778861468488827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.920181679
Q6KB66-2,2.6190951222580736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.391721667
Q96ET8-3,20.039094916827274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.497493877
Q96EZ8-4,11.660479385313309,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.47011724
P42679-3,5.251730324808776,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.861369053
Q7Z7C8-2,0.407902707188029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375211662
O60268-2,0.13795685104797428,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.443460437
P23763-2,0.11564582115721578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.809654799
P09603-3,21.92316885717503,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522585019
Q96AT9-5,0.5013289473685916,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.82987434
P36404-2,5.459302824702306,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.870501495
Q15758-3,2.6346899304920157,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.676050845
Q7Z6B0-3,0.8848007054673417,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595989763
O14931-2,0.9632094789211294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.705729941
Q03936-2,2.9106457245463275,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.73299064
P56180-2,2.2900175018643267,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735628143
Q99496-2,0.533809523809424,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430239251
Q96M20-3,2.656207151300265,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.544629953
Q9H6X2-4,14.53386397035338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.684411445
P20340-2,0.8300480769228926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873890501
Q00973-2,1.6304380745288825,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8403612881189717
Q9BQT8-2,0.5502878723261375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.978326924
Q49MI3-3,0.06973199563395838,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844064581
P08621-3,20.745683603981206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.574323515
P41235-5,1.946852152645448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.708855771
P47870-1,2.1442350672468535,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810755003
P0CAP2-2,9.30447699876369,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19301029
Q9UMS0-2,2.5787959027245932,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.520413789
Q96PD7-2,0.5828611235619121,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879829152
O00425-2,3.514392892657156,0.0,0.0,0.0,0.0,0.0,381.0,0.0,0.0,0.0,0.593534935
P39905-2,4.083118227231978,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522102161
Q05D32-2,5.833174876364353,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588443918
Q86WD7-2,10.590646623000069,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.731199717
