isoform,length,plddt,transcript_ID,gene_ID,gene_name
P22570-2,497,90.71201207243467,na,na,na
O15269-2,143,87.86125874125871,ENST00000337841.4,ENSG00000090054.16,SPTLC1
Q8TCT1-3,292,86.58825342465755,ENST00000413580.5,ENSG00000173868.12,PHOSPHO1
O76036-4,192,83.83447916666664,na,na,na
Q13557-6,513,82.378947368421,na,na,na
P41235-7,395,79.59944303797472,ENST00000609795.5,ENSG00000101076.19,HNF4A
Q02161-2,321,82.91317757009342,ENST00000454452.6,ENSG00000187010.21,RHD
Q8WYQ4-2,142,74.49345070422535,ENST00000382821.3,ENSG00000169314.15,C22orf15
Q658P3-2,498,88.4611445783133,ENST00000393110.7,ENSG00000115107.20,STEAP3
Q07020-2,159,95.81716981132074,ENST00000552588.5,ENSG00000063177.13,RPL18
Q5EB52-2,326,91.36957055214722,ENST00000341441.9,ENSG00000106484.16,MEST
Q969I3-2,333,79.9221021021021,ENST00000300079.9,ENSG00000166840.14,GLYATL1
Q13491-4,328,75.50585365853662,ENST00000316715.9,ENSG00000046653.15,GPM6B
Q6P4F1-2,520,80.14688461538468,na,na,na
Q96L15-2,239,76.91004184100416,ENST00000397067.7,ENSG00000167311.14,ART5
P50539-3,295,70.23755932203387,ENST00000332674.9,ENSG00000119950.21,MXI1
Q8N145-2,524,91.5881297709924,ENST00000424267.6,ENSG00000168481.9,LGI3
P28074-3,160,95.40756250000004,ENST00000425762.2,ENSG00000100804.19,PSMB5
Q6NT32-2,525,85.54558095238094,ENST00000319165.13,ENSG00000159398.16,CES5A
Q9Y264-2,410,77.62082926829272,na,na,na
O75367-3,371,81.58770889487867,ENST00000304332.8,ENSG00000113648.17,MACROH2A1
Q9C0K1-2,393,76.06641221374049,na,na,na
Q6XR72-3,223,71.45695067264572,ENST00000356609.2,ENSG00000196660.11,SLC30A10
Q9NWS1-3,172,80.05726744186046,na,na,na
Q9NZD8-2,281,88.56142348754439,ENST00000416889.6,ENSG00000090487.11,SPG21
P30519-2,287,82.89742160278747,ENST00000575120.5,ENSG00000103415.12,HMOX2
P06753-5,248,92.73919354838706,ENST00000330188.13,ENSG00000143549.21,TPM3
Q9UNW1-3,284,83.23957746478868,na,na,na
O43294-2,444,71.44623873873871,ENST00000394858.6,ENSG00000140682.19,TGFB1I1
Q8TDB8-3,161,83.6709937888199,ENST00000542505.5,ENSG00000173262.12,SLC2A14
Q13946-2,456,81.5121052631578,ENST00000379419.8,ENSG00000205268.11,PDE7A
P56211-2,96,72.9839583333333,ENST00000561650.5,ENSG00000128989.11,ARPP19
Q8TED0-2,328,80.76746951219512,ENST00000543251.5,ENSG00000164338.10,UTP15
Q8WYN0-5,374,82.46729946524063,na,na,na
O96017-7,339,77.35637168141594,na,na,na
Q5SSG8-3,416,73.83237980769232,na,na,na
Q08209-3,469,80.61654584221755,ENST00000323055.10,ENSG00000138814.17,PPP3CA
Q8IZ96-13,38,75.16263157894737,ENST00000529386.5,ENSG00000089505.18,CMTM1
Q9BXY4-2,292,76.30517123287672,ENST00000368317.3,ENSG00000146374.14,RSPO3
P63092-2,380,93.79986842105262,ENST00000371095.7,ENSG00000087460.29,GNAS
Q9NRA2-2,277,84.15462093862807,na,na,na
P04899-3,318,93.91248427672956,ENST00000451956.1,ENSG00000114353.17,GNAI2
Q9Y2I2-4,480,79.87145833333332,ENST00000370066.5,ENSG00000162631.20,NTNG1
Q14626-2,390,80.52402564102569,ENST00000602473.5,ENSG00000137070.19,IL11RA
Q7L5Y1-2,361,94.40182825484766,ENST00000383578.7,ENSG00000132199.20,ENOSF1
Q8WXQ8-3,403,82.45704714640193,ENST00000431780.6,ENSG00000158525.16,CPA5
Q01344-5,211,76.19895734597155,na,na,na
Q6NYC1-3,414,86.33342995169085,ENST00000445478.6,ENSG00000070495.15,JMJD6
O75689-2,385,90.80890909090913,ENST00000539900.5,ENSG00000105963.15,ADAP1
Q9NQ25-6,204,71.92637254901965,ENST00000441662.6,ENSG00000026751.17,SLAMF7
Q16342-4,228,86.3657894736842,ENST00000453163.6,ENSG00000071994.11,PDCD2
Q9C0K7-2,377,77.25779840848796,ENST00000392249.6,ENSG00000082146.13,STRADB
P04818-2,279,90.4169534050179,ENST00000323224.7,ENSG00000176890.16,TYMS
Q5JXA9-3,244,73.23209016393447,ENST00000444444.2,ENSG00000196209.13,SIRPB2
P53634-2,137,77.89963503649636,ENST00000524463.6,ENSG00000109861.17,CTSC
Q8TCJ0-3,291,83.99855670103094,ENST00000352684.2,ENSG00000147364.17,FBXO25
Q86UX6-2,369,83.86986449864494,ENST00000368622.5,ENSG00000165752.17,STK32C
Q5T4W7-3,228,74.85798245614036,ENST00000414809.7,ENSG00000117407.17,ARTN
Q8N2G4-3,157,77.43420382165606,na,na,na
Q13322-3,536,77.63729477611939,ENST00000335866.7,ENSG00000106070.20,GRB10
P15848-2,413,91.87663438256662,ENST00000396151.7,ENSG00000113273.17,ARSB
P49238-2,387,75.34408268733851,na,na,na
O14645-2,132,93.59272727272734,na,na,na
Q5VX71-2,490,71.03726530612246,na,na,na
Q96BD8-2,209,90.83267942583736,ENST00000417656.6,ENSG00000154839.10,SKA1
Q9BPX6-4,278,71.36661870503598,ENST00000418483.6,ENSG00000107745.20,MICU1
P21397-2,394,96.8826649746193,ENST00000542639.6,ENSG00000189221.11,MAOA
Q14493-2,231,73.13593073593076,ENST00000429429.6,ENSG00000163950.13,SLBP
Q92466-4,363,75.93658402203856,ENST00000378603.7,ENSG00000134574.12,DDB2
Q8N4T8-2,179,97.50162011173188,ENST00000504480.5,ENSG00000145439.12,CBR4
P36406-3,546,81.55540293040299,ENST00000274327.11,ENSG00000113595.15,TRIM23
O00453-10,66,72.81969696969693,ENST00000418507.6,ENSG00000204482.11,LST1
Q8TCT1-2,290,86.83893103448274,na,na,na
P12694-2,448,88.02796874999991,ENST00000457836.6,ENSG00000248098.12,BCKDHA
Q99536-2,259,93.42343629343624,ENST00000420567.7,ENSG00000108828.16,VAT1
O75144-2,309,81.61443365695794,ENST00000344330.8,ENSG00000160223.17,ICOSLG
Q8WW01-2,129,73.65736434108528,ENST00000423085.7,ENSG00000198860.14,TSEN15
Q9UMX1-3,481,77.99395010395014,ENST00000423559.2,ENSG00000107882.12,SUFU
Q6PH85-2,186,87.4597849462366,ENST00000375403.6,ENSG00000150401.15,DCUN1D2
Q9NY30-2,206,81.01150485436892,ENST00000525791.5,ENSG00000137707.14,BTG4
Q9P2W1-2,205,92.2776585365854,ENST00000253789.9,ENSG00000131470.15,PSMC3IP
Q9BPX6-3,478,72.2744142259414,na,na,na
Q5T215-2,97,88.58268041237113,ENST00000356128.4,ENSG00000173626.10,TRAPPC3L
Q14994-8,357,88.97563025210083,ENST00000367980.6,ENSG00000143257.12,NR1I3
O75602-2,458,94.58545851528388,ENST00000313311.10,ENSG00000077327.16,SPAG6
Q53EZ4-2,400,85.13872500000001,na,na,na
O95498-4,195,87.78010256410253,ENST00000525674.5,ENSG00000112303.14,VNN2
P41221-2,365,89.44846575342459,ENST00000497027.5,ENSG00000114251.15,WNT5A
Q15561-3,391,77.1177493606138,ENST00000358409.7,ENSG00000197905.10,TEAD4
Q8WXK3-2,173,90.59104046242774,ENST00000459912.5,ENSG00000196372.13,ASB13
Q9Y3Q3-2,173,82.418612716763,ENST00000424155.6,ENSG00000166557.14,TMED3
Q8TD46-4,348,75.38790229885056,ENST00000308611.8,ENSG00000163606.11,CD200R1
Q969V3-2,562,87.1738434163702,na,na,na
Q13564-2,528,95.77352272727263,ENST00000379463.6,ENSG00000159593.15,NAE1
O95864-2,422,88.17165876777236,ENST00000257261.10,ENSG00000134824.14,FADS2
P14416-2,414,77.48739130434784,ENST00000346454.7,ENSG00000149295.14,DRD2
Q969M7-6,164,85.38006097560975,ENST00000409633.5,ENSG00000184182.19,UBE2F
P15529-14,363,85.02539944903585,na,na,na
Q5T2R2-3,376,84.29968085106385,na,na,na
O76075-2,270,91.69314814814813,ENST00000491998.5,ENSG00000169598.17,DFFB
Q969N2-5,522,84.72342911877396,ENST00000543458.7,ENSG00000124155.19,PIGT
Q9NZD1-2,300,83.16620000000002,na,na,na
Q9UIV1-2,244,94.72192622950816,ENST00000523917.5,ENSG00000198791.12,CNOT7
Q8TAV0-2,278,82.74892086330938,ENST00000373949.5,ENSG00000009780.16,FAM76A
Q93038-6,136,81.62897058823533,ENST00000502588.5,ENSG00000215788.11,TNFRSF25
P14091-3,401,86.8442144638404,na,na,na
Q9NYY1-2,151,88.72483443708613,ENST00000391930.3,ENSG00000162891.11,IL20
Q9HAJ7-2,137,76.96116788321167,ENST00000426761.2,ENSG00000164576.12,SAP30L
Q4U2R8-3,506,81.18213438735174,ENST00000458333.6,ENSG00000197901.12,SLC22A6
O75530-2,466,83.4052360515021,ENST00000351625.10,ENSG00000074266.22,EED
P55259-4,387,79.29467700258395,ENST00000341642.9,ENSG00000169347.17,GP2
Q96DB5-2,284,78.3659859154929,ENST00000430676.6,ENSG00000176623.12,RMDN1
Q6PI73-2,193,84.78212435233164,na,na,na
Q8TBF2-6,194,73.78922680412371,na,na,na
Q6T311-2,123,92.07926829268288,ENST00000360096.3,ENSG00000196503.5,ARL9
Q9BUK6-3,558,84.19516129032252,na,na,na
Q96SL1-2,411,77.45827250608274,na,na,na
Q9ULK6-2,396,73.91053030303033,ENST00000306799.7,ENSG00000170153.11,RNF150
Q13508-2,367,75.04803814713895,ENST00000341029.9,ENSG00000156219.17,ART3
Q14406-4,128,77.56648437499999,ENST00000346606.10,ENSG00000204414.14,CSHL1
Q6TCH4-4,320,90.8176875,ENST00000368270.2,ENSG00000160781.17,PAQR6
Q8IUK5-3,337,75.75830860534118,ENST00000578390.5,ENSG00000161381.14,PLXDC1
Q96SY0-3,461,84.09021691973975,ENST00000652388.1,ENSG00000138614.16,INTS14
P19440-3,225,94.28644444444453,ENST00000403838.5,ENSG00000100031.19,GGT1
P50539-2,192,75.69432291666665,ENST00000651004.1,ENSG00000119950.21,MXI1
P17693-7,116,87.00913793103456,na,na,na
O96000-2,168,80.51422619047617,ENST00000543683.6,ENSG00000140990.15,NDUFB10
Q7Z2E3-2,168,94.95327380952384,ENST00000673598.1,ENSG00000137074.20,APTX
Q53GS9-3,488,78.59489754098357,ENST00000409766.7,ENSG00000168883.20,USP39
Q9H8M7-2,136,80.24088235294116,na,na,na
P54819-6,191,88.48523560209426,na,na,na
O43508-2,330,76.75387878787879,na,na,na
P0CL85-2,116,93.7683620689655,na,na,na
P18577-6,395,79.77475949367091,na,na,na
Q96F44-3,467,88.51182012847971,na,na,na
O60259-3,119,85.49571428571429,ENST00000347619.8,ENSG00000129455.15,KLK8
Q8NFF5-5,338,77.2534319526627,na,na,na
P62633-8,171,70.83017543859648,na,na,na
Q13418-2,391,86.06355498721223,ENST00000528995.5,ENSG00000166333.14,ILK
Q14168-6,541,84.01171903881705,na,na,na
O43435-2,372,70.61244623655911,ENST00000359500.7,ENSG00000184058.15,TBX1
Q969D9-2,63,80.7468253968254,ENST00000379706.4,ENSG00000145777.15,TSLP
Q9C0H2-4,526,79.31941064638787,na,na,na
Q6PHW0-4,293,71.23071672354948,ENST00000229447.9,ENSG00000009765.15,IYD
Q9BTZ2-5,199,79.84748743718593,ENST00000559632.5,ENSG00000157326.19,DHRS4
P04637-4,354,78.01014124293786,ENST00000610292.4,ENSG00000141510.18,TP53
Q9HBQ8-2,97,72.69371134020622,na,na,na
P49758-7,435,85.14177011494259,na,na,na
Q02083-3,199,89.09517587939696,na,na,na
Q9UIR0-4,245,88.85848979591842,na,na,na
Q8TDF5-2,532,71.29828947368422,na,na,na
Q9UH03-2,350,83.66388571428567,ENST00000396425.7,ENSG00000100167.21,SEPTIN3
P32322-2,316,89.86857594936704,ENST00000337943.9,ENSG00000183010.17,PYCR1
Q9NQH7-5,288,84.50590277777779,na,na,na
Q9BZZ5-5,450,85.52373333333331,ENST00000420461.6,ENSG00000166181.13,API5
Q9Y624-2,250,83.93387999999997,ENST00000537746.1,ENSG00000158769.18,F11R
Q6PI97-3,196,71.09566326530607,ENST00000332814.6,ENSG00000183644.14,HOATZ
Q9H190-3,207,95.25579710144928,ENST00000381808.7,ENSG00000125775.15,SDCBP2
Q9H7C4-2,476,72.07915966386558,ENST00000373484.4,ENSG00000162520.15,SYNC
P21757-3,388,73.47618556701029,ENST00000350896.3,ENSG00000038945.15,MSR1
Q0GE19-1,358,85.27217877094968,ENST00000507030.5,ENSG00000120519.16,SLC10A7
Q5VTY9-2,453,80.62556291390727,na,na,na
Q53RD9-3,382,82.60814136125653,na,na,na
Q9NRC1-2,554,84.2300361010831,ENST00000393451.7,ENSG00000004866.22,ST7
O75935-3,158,87.45746835443043,ENST00000378916.8,ENSG00000137100.16,DCTN3
P28039-2,543,88.86066298342537,ENST00000612871.4,ENSG00000136250.12,AOAH
Q15435-5,221,95.2719909502262,ENST00000402734.5,ENSG00000115685.15,PPP1R7
Q8N2F6-2,308,85.66454545454546,ENST00000441711.6,ENSG00000170632.14,ARMC10
P25705-2,503,93.49546719681904,ENST00000593152.6,ENSG00000152234.16,ATP5F1A
Q6NUK4-2,146,80.67294520547944,na,na,na
P11597-2,433,87.39207852194,ENST00000379780.6,ENSG00000087237.12,CETP
O75688-3,192,73.1365104166667,ENST00000345249.8,ENSG00000138032.21,PPM1B
Q9BQ51-2,183,84.16486338797812,na,na,na
Q8WTT0-2,182,89.38571428571433,ENST00000354629.9,ENSG00000198178.11,CLEC4C
Q15185-4,139,88.50525179856115,ENST00000448157.6,ENSG00000110958.16,PTGES3
O94788-3,497,96.27293762575448,ENST00000537372.5,ENSG00000128918.15,ALDH1A2
Q9HC97-2,340,80.42035294117646,ENST00000430267.2,ENSG00000178623.13,GPR35
O75487-2,486,82.68866255144049,na,na,na
Q8WUA7-3,324,70.1217901234568,ENST00000441162.5,ENSG00000054611.14,TBC1D22A
Q12794-3,253,95.84541501976275,ENST00000457214.6,ENSG00000114378.17,HYAL1
P01112-2,170,88.79594117647062,ENST00000417302.6,ENSG00000174775.18,HRAS
O43556-4,462,70.90147186147193,ENST00000445866.7,ENSG00000127990.19,SGCE
P09493-2,228,93.68438596491228,na,na,na
Q8WVV5-5,313,85.2473801916932,ENST00000482536.5,ENSG00000124508.17,BTN2A2
Q96IG2-2,404,87.39933168316837,ENST00000394294.7,ENSG00000108306.13,FBXL20
Q5TKA1-3,507,74.20429980276135,na,na,na
P00338-4,274,92.06354014598546,ENST00000430553.6,ENSG00000134333.14,LDHA
Q6BCY4-2,237,91.24210970464132,ENST00000524790.5,ENSG00000166394.15,CYB5R2
Q6ZMJ2-4,270,74.48307407407408,ENST00000380385.6,ENSG00000168079.17,SCARA5
Q9H867-5,194,91.92742268041232,ENST00000395859.2,ENSG00000100483.14,VCPKMT
Q49MI3-2,532,82.9642293233083,ENST00000410087.8,ENSG00000188452.15,CERKL
Q92600-2,331,84.76987915407852,ENST00000627282.2,ENSG00000144580.14,CNOT9
Q13352-3,111,71.98414414414415,na,na,na
Q8N0U4-3,275,74.25756363636363,ENST00000409231.7,ENSG00000222011.9,FAM185A
O75689-3,302,95.50397350993376,ENST00000611167.4,ENSG00000105963.15,ADAP1
Q14142-2,253,85.99162055335967,na,na,na
P50395-2,400,91.04677500000008,ENST00000380181.7,ENSG00000057608.17,GDI2
P57727-4,293,78.06935153583622,na,na,na
Q9UKL6-2,142,93.76633802816902,ENST00000325214.10,ENSG00000141179.14,PCTP
Q64LD2-2,287,84.84689895470383,ENST00000542471.2,ENSG00000176473.14,WDR25
Q9H0F7-2,193,93.21601036269432,ENST00000631834.1,ENSG00000113966.10,ARL6
Q5SRE7-2,270,87.07500000000003,ENST00000353176.9,ENSG00000175287.19,PHYHD1
Q13231-3,437,88.38455377574373,na,na,na
Q9NS23-5,344,72.68165697674412,na,na,na
Q8TE67-3,594,71.80833333333347,ENST00000369805.7,ENSG00000198758.11,EPS8L3
Q9UMR2-4,453,76.53591611479025,ENST00000451014.7,ENSG00000157349.17,DDX19B
Q9HD47-3,165,74.51630303030305,ENST00000439238.3,ENSG00000108961.14,RANGRF
Q9Y575-3,556,87.30113309352524,na,na,na
P28482-2,316,89.44303797468355,ENST00000544786.1,ENSG00000100030.15,MAPK1
Q7Z2E3-5,288,79.6471527777777,ENST00000436040.7,ENSG00000137074.20,APTX
Q8WXB1-2,90,92.01011111111112,ENST00000458426.5,ENSG00000144401.14,METTL21A
O15533-4,361,83.51728531855954,ENST00000489157.5,ENSG00000231925.13,TAPBP
Q49MI3-5,378,83.15571428571434,na,na,na
P08243-2,540,93.8828703703704,ENST00000422745.5,ENSG00000070669.17,ASNS
P09110-2,331,82.99613293051362,ENST00000301810.11,ENSG00000060971.19,ACAA1
P38117-2,346,75.92736994219648,ENST00000354232.8,ENSG00000105379.10,ETFB
Q8N4B1-3,88,81.63102272727276,na,na,na
P07992-2,273,73.79937728937719,ENST00000340192.11,ENSG00000012061.16,ERCC1
O15519-11,462,72.91718614718614,ENST00000457277.5,ENSG00000003402.21,CFLAR
P52926-6,90,70.7724444444444,ENST00000393578.7,ENSG00000149948.14,HMGA2
Q9Y3B1-2,164,81.68420731707322,ENST00000371033.9,ENSG00000101166.16,PRELID3B
Q9BU64-2,294,87.15044217687074,ENST00000473706.5,ENSG00000138092.11,CENPO
O14733-3,435,76.13006896551717,ENST00000397983.7,ENSG00000076984.18,MAP2K7
Q9NRD0-2,278,81.75910071942441,ENST00000615392.4,ENSG00000164117.14,FBXO8
P19793-2,365,81.1153972602739,na,na,na
Q96BW5-2,302,96.4398013245033,ENST00000298942.4,ENSG00000165983.15,PTER
O95379-3,188,91.9147872340426,ENST00000274456.6,ENSG00000145779.8,TNFAIP8
Q6H3X3-2,213,86.22704225352113,ENST00000367361.6,ENSG00000203722.8,RAET1G
Q96LI5-2,475,84.69031578947366,na,na,na
P41214-2,460,87.55508695652173,ENST00000367114.7,ENSG00000143486.16,EIF2D
Q16342-3,311,80.50327974276524,ENST00000392090.6,ENSG00000071994.11,PDCD2
P18577-2,354,79.22819209039554,na,na,na
P40926-2,296,88.37749999999998,ENST00000432020.2,ENSG00000146701.12,MDH2
A6NK59-3,587,88.39408858603059,ENST00000487349.6,ENSG00000239388.9,ASB14
O15392-4,120,93.53058333333334,ENST00000590925.6,ENSG00000089685.15,BIRC5
Q9NVH6-3,399,76.54626566416043,na,na,na
Q15796-2,437,81.56691075514877,ENST00000356825.8,ENSG00000175387.16,SMAD2
P22557-3,445,93.73132584269662,na,na,na
P98173-2,213,84.34455399061036,ENST00000419205.5,ENSG00000071889.17,FAM3A
Q96HS1-2,255,76.37501960784311,ENST00000317555.6,ENSG00000247077.7,PGAM5
Q13639-9,411,78.0307785888077,ENST00000520514.5,ENSG00000164270.18,HTR4
P36268-3,574,91.54419860627176,na,na,na
Q6PIU2-2,416,93.15846153846148,na,na,na
Q96BW9-3,337,90.99370919881304,ENST00000455809.6,ENSG00000144559.11,TAMM41
O43521-16,80,70.94387500000002,na,na,na
Q9BRQ3-3,270,89.48407407407407,ENST00000441250.6,ENSG00000149761.9,NUDT22
O43752-2,154,84.2213636363636,ENST00000542060.5,ENSG00000135823.14,STX6
P35613-3,176,83.69142045454545,ENST00000545507.6,ENSG00000172270.22,BSG
Q6UXH1-6,373,85.25911528150138,na,na,na
P40937-2,319,92.61639498432606,ENST00000392542.6,ENSG00000111445.14,RFC5
Q9NVH1-2,521,84.47861804222654,na,na,na
Q9H0U3-2,134,91.43283582089548,ENST00000373336.3,ENSG00000102158.22,MAGT1
Q9P2X0-2,122,75.11704918032784,ENST00000368399.1,ENSG00000179085.8,DPM3
Q6DN72-3,397,80.79392947103278,ENST00000339348.9,ENSG00000181036.14,FCRL6
P36952-2,231,87.92103896103902,ENST00000489441.5,ENSG00000206075.14,SERPINB5
P61289-3,265,84.90747169811324,ENST00000441946.6,ENSG00000131467.12,PSME3
Q9BUY7-2,139,91.40374100719426,ENST00000555872.5,ENSG00000140025.16,EFCAB11
Q01196-3,250,75.96840000000007,ENST00000358356.9,ENSG00000159216.19,RUNX1
Q6UWU4-2,354,72.06774011299431,ENST00000355190.7,ENSG00000198663.17,C6orf89
Q9NSN8-2,480,81.16945833333334,ENST00000517473.5,ENSG00000147481.17,SNTG1
Q13568-3,504,72.12736111111117,na,na,na
P56159-2,460,73.21002173913037,ENST00000369236.5,ENSG00000151892.16,GFRA1
Q8WTV1-3,238,70.62605042016807,ENST00000307896.10,ENSG00000041988.16,THAP3
O00451-2,331,75.87178247734143,ENST00000518077.5,ENSG00000168546.11,GFRA2
Q8N149-2,466,87.81186695278969,ENST00000251376.7,ENSG00000239998.7,LILRA2
Q86U10-3,579,88.4592400690847,na,na,na
Q9BV94-2,541,83.89231053604428,ENST00000374491.3,ENSG00000088298.13,EDEM2
Q9H3F6-2,290,76.54803448275867,na,na,na
Q8TDN1-2,256,80.31160156249999,ENST00000568181.1,ENSG00000168418.8,KCNG4
Q8IYJ3-2,550,72.94309090909094,ENST00000318074.9,ENSG00000142765.18,SYTL1
Q8NBK3-2,284,96.9422535211268,na,na,na
Q8ND76-3,287,84.01205574912896,ENST00000265375.13,ENSG00000108100.18,CCNY
Q6P1Q0-7,373,76.81048257372653,ENST00000418425.6,ENSG00000050426.16,LETMD1
Q9NZJ7-2,372,76.7280376344086,ENST00000373616.9,ENSG00000137409.20,MTCH1
Q9Y243-2,465,81.55937634408605,ENST00000336199.9,ENSG00000117020.19,AKT3
Q86SQ9-3,294,92.90969387755104,ENST00000526219.5,ENSG00000117682.17,DHDDS
Q30201-5,325,87.21187692307696,ENST00000397022.7,ENSG00000010704.19,HFE
O60909-3,401,83.98334164588518,ENST00000309519.8,ENSG00000117411.18,B4GALT2
Q9NXR5-2,220,70.29854545454543,ENST00000310847.8,ENSG00000088448.14,ANKRD10
P78324-2,508,78.555905511811,ENST00000622179.4,ENSG00000198053.12,SIRPA
Q2TBC4-2,312,72.12881410256416,ENST00000394259.5,ENSG00000278224.7,PRICKLE4
Q9C0H2-2,491,72.83922606924644,ENST00000407643.5,ENSG00000136295.15,TTYH3
Q8IWX5-2,271,87.1261623616236,na,na,na
Q01344-3,333,91.04021021021016,ENST00000430514.6,ENSG00000091181.20,IL5RA
Q9Y2Q5-2,150,76.77826666666665,ENST00000368302.3,ENSG00000116586.12,LAMTOR2
Q9NRN5-2,386,86.8779792746114,ENST00000369551.5,ENSG00000116774.12,OLFML3
P68036-2,122,92.89844262295082,ENST00000545681.2,ENSG00000185651.15,UBE2L3
Q6N063-2,290,93.69093103448272,ENST00000397389.6,ENSG00000111325.16,OGFOD2
Q9NPA1-4,257,78.8570428015564,ENST00000485523.5,ENSG00000171121.17,KCNMB3
Q9Y221-2,133,88.82894736842108,ENST00000254941.6,ENSG00000132603.15,NIP7
O60260-2,437,78.21235697940503,ENST00000366897.5,ENSG00000185345.24,PRKN
P04798-2,189,89.03835978835976,ENST00000569630.5,ENSG00000140465.15,CYP1A1
Q01196-4,257,75.21957198443583,na,na,na
P09471-2,354,94.5129096045198,ENST00000262494.12,ENSG00000087258.16,GNAO1
P60153-2,210,80.18304761904761,ENST00000404716.7,ENSG00000188655.10,RNASE9
Q86YJ6-4,423,91.01144208037826,na,na,na
Q9UL45-2,80,72.80087500000002,ENST00000567523.5,ENSG00000104164.12,BLOC1S6
Q9NVV5-1,245,92.27832653061223,ENST00000275235.8,ENSG00000146416.19,AIG1
Q9Y5K3-3,351,77.21014245014246,na,na,na
Q9ULV4-3,527,85.31039848197341,ENST00000420959.6,ENSG00000110880.11,CORO1C
Q8TCW7-2,431,73.85276102088167,ENST00000306176.5,ENSG00000170044.9,ZPLD1
Q86T03-2,284,70.02816901408454,ENST00000398020.6,ENSG00000165782.11,PIP4P1
P10828-2,476,78.55495798319329,ENST00000280696.9,ENSG00000151090.20,THRB
P61960-2,103,74.46300970873787,ENST00000379649.5,ENSG00000120686.12,UFM1
Q99627-2,160,80.93199999999997,ENST00000392008.6,ENSG00000198612.11,COPS8
Q08722-3,305,89.33186885245904,ENST00000355354.13,ENSG00000196776.17,CD47
P06744-2,569,91.89073813708262,ENST00000588991.7,ENSG00000105220.17,GPI
P27824-3,484,80.16568181818177,ENST00000680006.1,ENSG00000127022.16,CANX
Q8IXU6-2,357,78.18537815126054,ENST00000525071.5,ENSG00000110660.15,SLC35F2
Q1ZYL8-3,157,75.29828025477704,na,na,na
P35372-12,300,81.4729666666666,ENST00000522236.1,ENSG00000112038.18,OPRM1
Q6X9E4-3,445,86.5904943820225,ENST00000445170.5,ENSG00000164049.14,FBXW12
P49238-3,362,79.00842541436467,na,na,na
Q15257-4,281,90.8064056939502,ENST00000355007.7,ENSG00000119383.21,PTPA
Q6ZNE5-2,379,76.72612137203173,na,na,na
Q9NXE8-2,78,81.9892307692308,na,na,na
Q3ZCU0-2,210,71.42209523809522,ENST00000663165.1,ENSG00000179240.13,GVQW3
Q9H903-3,223,93.16941704035877,na,na,na
P33763-2,110,88.84409090909091,na,na,na
P35240-7,259,93.28169884169884,na,na,na
Q9BY67-4,453,80.25313465783671,ENST00000537058.5,ENSG00000182985.18,CADM1
P46952-2,147,94.4253741496598,na,na,na
Q13642-4,309,86.27365695792878,ENST00000539015.5,ENSG00000022267.19,FHL1
Q6XPS3-7,488,79.92403688524587,na,na,na
P45378-5,245,79.29559183673469,ENST00000344578.8,ENSG00000130595.19,TNNT3
P48551-2,331,76.51084592145013,ENST00000404220.7,ENSG00000159110.21,IFNAR2
O60609-2,369,79.65859078590785,ENST00000378362.3,ENSG00000146013.11,GFRA3
P34897-2,494,92.61744939271252,ENST00000557487.5,ENSG00000182199.11,SHMT2
Q53FA7-2,248,87.29471774193544,ENST00000407482.5,ENSG00000115129.14,TP53I3
P43115-5,418,75.32265550239235,ENST00000356595.8,ENSG00000050628.21,PTGER3
P78539-4,379,79.8254617414248,ENST00000538295.5,ENSG00000101955.15,SRPX
Q92754-2,281,79.85302491103208,na,na,na
Q9Y305-3,379,90.1432981530343,ENST00000379295.5,ENSG00000123130.17,ACOT9
Q9H4A9-3,258,80.35356589147291,ENST00000575203.5,ENSG00000167261.14,DPEP2
O43852-10,224,78.99616071428575,ENST00000535011.6,ENSG00000128595.17,CALU
P36544-3,102,80.38558823529412,ENST00000437966.3,ENSG00000175344.19,CHRNA7
Q9UJA5-3,365,76.32580821917803,na,na,na
Q9C035-3,347,82.34210374639768,ENST00000396847.7,ENSG00000132256.20,TRIM5
Q9Y5W9-2,262,75.66328244274808,ENST00000582104.5,ENSG00000002919.15,SNX11
