reference,length,plddt,transcript_ID,gene_ID,gene_name
Q5TGZ0,78,74.53474358974363,ENST00000322753.7,ENSG00000173436.15,MICOS10
A4GXA9,379,80.13155672823217,ENST00000568449.7,ENSG00000197774.14,EME2
P61764,594,89.81424242424234,ENST00000373299.5,ENSG00000136854.24,STXBP1
Q96HL8,342,72.82865497076027,ENST00000356150.10,ENSG00000035115.22,SH3YL1
Q7Z4W2,148,91.69175675675676,ENST00000647634.2,ENSG00000151033.10,LYZL2
Q86UD5,537,78.9264804469274,ENST00000394785.9,ENSG00000164038.16,SLC9B2
Q6ZMT1,411,66.38070559610703,ENST00000333461.6,ENSG00000141750.7,STAC2
Q15013,274,79.90467153284665,ENST00000372171.5,ENSG00000124688.14,MAD2L1BP
Q9UHA4,124,95.40943548387094,ENST00000499666.7,ENSG00000109270.13,LAMTOR3
Q9H488,388,93.0492783505155,ENST00000375749.8,ENSG00000101346.14,POFUT1
P63165,101,78.6907920792079,ENST00000392246.7,ENSG00000116030.17,SUMO1
Q9H336,500,78.82312000000005,ENST00000262207.9,ENSG00000121005.9,CRISPLD1
Q6YN16,418,90.06772727272735,ENST00000398805.8,ENSG00000119471.15,HSDL2
P09466,180,86.79066666666664,ENST00000479141.6,ENSG00000122133.17,PAEP
P35613,385,85.83316883116886,ENST00000333511.9,ENSG00000172270.22,BSG
P58753,221,73.79438914027146,ENST00000392679.6,ENSG00000150455.14,TIRAP
Q8TAP4,145,87.98910344827581,ENST00000537304.6,ENSG00000048540.16,LMO3
P78413,519,52.3552601156069,ENST00000231357.7,ENSG00000113430.10,IRX4
P25101,427,75.11346604215463,ENST00000651419.1,ENSG00000151617.17,EDNRA
Q8NBK3,374,83.56804812834226,ENST00000272902.10,ENSG00000144455.14,SUMF1
Q6PL45,260,71.1213076923077,ENST00000562360.5,ENSG00000182685.8,BRICD5
Q6ZRZ4,202,52.51608910891089,na,na,na
Q8N136,415,96.70457831325298,ENST00000309931.3,ENSG00000123977.10,DAW1
Q9NQC8,304,70.4010855263158,ENST00000264021.8,ENSG00000118096.10,IFT46
Q8N4V1,131,78.53564885496182,ENST00000305963.3,ENSG00000169446.6,MMGT1
Q16619,201,85.09611940298507,ENST00000279804.3,ENSG00000150281.7,CTF1
Q9BUP3,242,89.35760330578515,ENST00000451739.7,ENSG00000109854.14,HTATIP2
Q6P1W5,598,44.66429765886284,ENST00000488417.2,ENSG00000142698.15,C1orf94
Q00013,466,78.53894849785402,ENST00000369534.8,ENSG00000130830.15,MPP1
Q6P9F5,258,77.38968992248063,ENST00000396581.6,ENSG00000204614.9,TRIM40
Q9NVN3,520,86.57871153846158,ENST00000392839.6,ENSG00000111785.21,RIC8B
O14796,132,81.2028787878788,ENST00000367929.3,ENSG00000198574.6,SH2D1B
Q15080,339,81.96498525073741,ENST00000248899.11,ENSG00000100365.16,NCF4
Q53GQ0,312,95.24163461538468,ENST00000278353.10,ENSG00000149084.13,HSD17B12
Q9Y383,392,65.86918367346937,ENST00000354926.9,ENSG00000146963.18,LUC7L2
Q8NHJ6,448,66.13886160714296,na,na,na
P20827,205,78.99248780487807,ENST00000368407.8,ENSG00000169242.12,EFNA1
Q8IVW4,592,64.01964527027023,ENST00000265334.9,ENSG00000006837.12,CDKL3
Q9H0F7,186,94.43327956989248,ENST00000463745.6,ENSG00000113966.10,ARL6
Q9NZD1,345,76.26605797101455,na,na,na
P15692,232,78.22939655172418,ENST00000523873.5,ENSG00000112715.26,VEGFA
P31995,323,77.09678018575855,na,na,na
Q9P000,198,84.73202020202018,ENST00000263401.10,ENSG00000110442.12,COMMD9
P53985,500,83.09680000000004,ENST00000369626.8,ENSG00000155380.13,SLC16A1
P13232,177,73.4123163841808,ENST00000263851.9,ENSG00000104432.14,IL7
Q5MJ70,313,68.27383386581471,ENST00000334056.10,ENSG00000163806.16,SPDYA
Q495A1,244,74.78336065573775,ENST00000383671.8,ENSG00000181847.12,TIGIT
P49137,400,83.19170000000003,ENST00000367103.4,ENSG00000162889.11,MAPKAPK2
Q8NEZ5,403,85.87166253101735,ENST00000308275.8,ENSG00000167196.14,FBXO22
Q9HA47,277,83.52090252707585,ENST00000372215.5,ENSG00000130717.13,UCK1
O95319,508,65.19618110236222,ENST00000416382.6,ENSG00000048740.19,CELF2
Q9UBG7,517,80.20036750483567,ENST00000343694.8,ENSG00000124232.11,RBPJL
P47804,291,89.84164948453608,ENST00000652092.2,ENSG00000148604.15,RGR
Q5T2T1,576,80.74720486111114,ENST00000683449.1,ENSG00000150054.19,MPP7
Q6P2H8,277,89.5585559566787,ENST00000372237.8,ENSG00000126106.14,TMEM53
P82673,323,84.9340866873065,ENST00000081029.8,ENSG00000061794.13,MRPS35
Q96DC7,493,87.98991886409739,ENST00000394671.8,ENSG00000113119.13,TMCO6
P32856,288,83.59010416666666,ENST00000392373.7,ENSG00000111450.14,STX2
A6PVL3,124,60.00846774193552,ENST00000481882.7,ENSG00000162456.10,KNCN
O15400,261,78.11402298850581,ENST00000367941.7,ENSG00000079950.14,STX7
Q6WBX8,426,69.6075586854461,na,na,na
Q9UPT9,525,83.4390666666667,ENST00000261497.9,ENSG00000124422.12,USP22
Q9NQR1,393,64.81045801526716,na,na,na
Q9HCC0,563,95.18252220248662,ENST00000340941.11,ENSG00000131844.17,MCCC2
Q9Y3B3,224,84.39620535714285,ENST00000456936.4,ENSG00000134970.14,TMED7
P05549,437,67.76421052631582,na,na,na
Q9ULW5,256,78.16769531249996,ENST00000210187.11,ENSG00000167964.13,RAB26
Q8N8S7,591,70.63856175972921,ENST00000366844.7,ENSG00000154380.18,ENAH
Q9NVC3,462,83.80857142857143,ENST00000219320.9,ENSG00000103042.9,SLC38A7
Q6PI98,192,70.25182291666665,ENST00000334598.12,ENSG00000153391.16,INO80C
Q9BTE6,412,93.4110436893204,ENST00000427569.7,ENSG00000266967.7,AARSD1
P48426,406,86.0254926108374,ENST00000376573.9,ENSG00000150867.14,PIP4K2A
Q15646,514,91.92159533073934,ENST00000257570.9,ENSG00000135114.13,OASL
Q9NYG2,299,85.62421404682276,ENST00000424952.7,ENSG00000163812.15,ZDHHC3
Q02509,477,67.41696016771486,ENST00000254627.4,ENSG00000253117.5,OC90
Q15038,168,58.18172619047618,ENST00000412716.8,ENSG00000183283.16,DAZAP2
Q8N9Z0,462,64.37077922077923,ENST00000403906.8,ENSG00000167554.15,ZNF610
P23443,525,71.38340952380953,ENST00000225577.9,ENSG00000108443.14,RPS6KB1
Q15011,391,62.35713554987214,ENST00000439977.7,ENSG00000051108.15,HERPUD1
Q9P0J1,537,83.65199255121043,ENST00000297598.5,ENSG00000164951.16,PDP1
P0DMM9,295,96.5500677966102,ENST00000338971.10,ENSG00000261052.6,SULT1A3
Q8N7C4,229,71.300480349345,na,na,na
Q8N6N2,239,74.79322175732216,ENST00000311308.7,ENSG00000174521.8,TTC9B
P28223,471,73.61460721868364,ENST00000542664.4,ENSG00000102468.11,HTR2A
Q96HC4,596,63.356627516778495,ENST00000317968.9,ENSG00000163110.15,PDLIM5
Q6URK8,271,52.88335793357933,na,na,na
P50135,292,95.80380136986304,ENST00000280097.5,ENSG00000150540.14,HNMT
Q8N5S3,287,53.71644599303138,ENST00000398634.7,ENSG00000177994.16,C2orf73
Q8NDX2,589,78.1013073005093,ENST00000323346.10,ENSG00000179520.11,SLC17A8
Q96RQ9,567,86.30871252204582,ENST00000391826.7,ENSG00000104951.16,IL4I1
Q96CJ1,260,69.91788461538461,ENST00000273668.7,ENSG00000145088.9,EAF2
P59998,168,94.42172619047618,ENST00000397261.8,ENSG00000241553.13,ARPC4
P08319,380,98.16997368421058,ENST00000265512.12,ENSG00000198099.10,ADH4
Q9Y279,399,74.19097744360907,ENST00000374737.9,ENSG00000155659.15,VSIG4
Q9Y5P3,530,48.45581132075472,ENST00000451717.6,ENSG00000131831.18,RAI2
Q9Y5J3,304,66.5586842105263,ENST00000354724.8,ENSG00000164683.18,HEY1
O43555,120,64.3755,ENST00000245983.6,ENSG00000125787.11,GNRH2
Q9BVG3,475,89.05741052631576,ENST00000291416.10,ENSG00000116525.14,TRIM62
Q6P9H5,292,85.95815068493158,ENST00000328902.9,ENSG00000133561.15,GIMAP6
Q9Y2V3,346,63.770722543352576,ENST00000334889.4,ENSG00000134438.10,RAX
Q8N7C3,387,87.70824289405688,ENST00000682553.1,ENSG00000179046.9,TRIML2
Q9Y250,596,68.74197986577175,ENST00000381569.5,ENSG00000061337.15,LZTS1
P61073,352,82.22451704545452,ENST00000241393.4,ENSG00000121966.7,CXCR4
Q12792,350,85.21548571428573,ENST00000395510.7,ENSG00000151239.14,TWF1
P52797,238,72.57285714285717,ENST00000368408.4,ENSG00000143590.14,EFNA3
O75367,372,82.35147849462365,ENST00000511689.6,ENSG00000113648.17,MACROH2A1
P36404,184,94.2492391304348,ENST00000246747.9,ENSG00000213465.8,ARL2
Q6ZN17,250,72.91431999999993,ENST00000345080.5,ENSG00000187772.8,LIN28B
Q9UGM5,382,81.0708376963351,ENST00000265029.8,ENSG00000090512.12,FETUB
O75840,302,52.987880794702,ENST00000309446.11,ENSG00000118263.15,KLF7
P31947,248,93.02020161290328,ENST00000339276.6,ENSG00000175793.12,SFN
Q9NYZ2,338,76.15985207100596,ENST00000519973.6,ENSG00000147454.14,SLC25A37
Q9Y5X4,410,74.908512195122,ENST00000617575.5,ENSG00000278570.5,NR2E3
Q9BYG4,376,70.6031117021277,ENST00000353265.8,ENSG00000178184.16,PARD6G
Q96G97,398,73.88701005025122,ENST00000403550.5,ENSG00000168000.16,BSCL2
P11686,197,69.66385786802029,na,na,na
Q9BW60,279,90.08526881720432,ENST00000372458.8,ENSG00000066322.15,ELOVL1
Q8WWU7,325,91.86895384615386,ENST00000368029.4,ENSG00000158764.7,ITLN2
Q9NQ40,469,80.14997867803835,ENST00000645534.1,ENSG00000101276.18,SLC52A3
Q86T20,102,71.57627450980395,ENST00000476320.6,ENSG00000186577.14,SMIM29
Q9NRX4,125,90.13048000000002,ENST00000247665.12,ENSG00000054148.18,PHPT1
Q9NQG6,463,77.94999999999997,ENST00000325301.7,ENSG00000100335.15,MIEF1
Q9H1R2,295,67.85393220338983,ENST00000278979.7,ENSG00000149599.16,DUSP15
O60861,476,83.43411764705874,ENST00000432992.7,ENSG00000007237.19,GAS7
Q5T4W7,220,75.0543181818182,ENST00000372359.10,ENSG00000117407.17,ARTN
O14717,391,87.0974168797954,ENST00000377799.8,ENSG00000107614.22,TRDMT1
Q6PJE2,187,74.53299465240637,ENST00000310842.9,ENSG00000146707.15,POMZP3
Q9ULG3,409,56.55320293398528,ENST00000265068.9,ENSG00000114656.13,CFAP92
Q9BUE6,129,89.9356589147287,ENST00000375991.9,ENSG00000135070.15,ISCA1
P57082,545,59.78688073394492,ENST00000240335.1,ENSG00000121075.11,TBX4
Q96M93,576,77.84368055555552,ENST00000296513.7,ENSG00000164113.11,ADAD1
Q9BYV6,548,67.9719708029197,ENST00000315962.9,ENSG00000147573.17,TRIM55
Q07955,248,70.03076612903224,ENST00000258962.5,ENSG00000136450.13,SRSF1
Q8N5N7,158,80.44759493670887,ENST00000374865.5,ENSG00000136897.8,MRPL50
Q9Y3C4,175,95.45257142857142,ENST00000272424.11,ENSG00000144034.16,TPRKB
P22304,550,93.12434545454543,ENST00000340855.11,ENSG00000010404.18,IDS
Q6UX71,529,69.18748582230623,ENST00000377252.5,ENSG00000120594.17,PLXDC2
P57772,596,80.57563758389259,ENST00000254730.11,ENSG00000132394.11,EEFSEC
Q6BCY4,276,95.77688405797105,ENST00000299498.11,ENSG00000166394.15,CYB5R2
P15559,274,98.30394160583936,ENST00000320623.10,ENSG00000181019.13,NQO1
Q92890,307,74.7921824104235,ENST00000263202.15,ENSG00000070010.19,UFD1
P14317,486,62.83226337448563,ENST00000314583.8,ENSG00000180353.11,HCLS1
Q86YW5,311,69.54495176848866,ENST00000426005.7,ENSG00000161911.12,TREML1
Q96FC7,376,82.9737765957447,ENST00000373880.9,ENSG00000165443.12,PHYHIPL
Q9UII2,106,78.69018867924528,ENST00000335514.10,ENSG00000130770.18,ATP5IF1
Q5JUR7,227,94.03400881057271,ENST00000376032.9,ENSG00000151287.17,TEX30
Q8WVI7,109,65.11064220183486,ENST00000682840.1,ENSG00000150722.11,PPP1R1C
P09914,478,94.0326987447698,ENST00000371804.4,ENSG00000185745.10,IFIT1
O75564,556,72.14987410071943,ENST00000615982.4,ENSG00000234616.9,JRK
Q6PHW0,289,87.64560553633207,ENST00000344419.8,ENSG00000009765.15,IYD
Q5VYY2,423,89.38023640661946,ENST00000404743.9,ENSG00000173239.14,LIPM
Q10471,571,89.80204903677759,ENST00000366672.5,ENSG00000143641.10,GALNT2
Q8N584,583,85.33322469982846,ENST00000317571.8,ENSG00000168234.13,TTC39C
Q96MI6,459,86.46771241830069,ENST00000323588.9,ENSG00000164088.18,PPM1M
Q8TBC5,510,52.16619607843135,ENST00000601144.6,ENSG00000121413.13,ZSCAN18
Q9UM00,239,63.65476987447703,ENST00000612311.4,ENSG00000143183.18,TMCO1
P57773,515,61.29741747572817,ENST00000357771.5,ENSG00000131233.10,GJA9
Q96FJ0,436,82.91135321100911,ENST00000371926.8,ENSG00000138134.12,STAMBPL1
Q9Y2U9,406,89.66766009852215,ENST00000298307.10,ENSG00000165516.11,KLHDC2
P56377,157,93.89280254777069,ENST00000329235.6,ENSG00000182287.15,AP1S2
Q8IYS5,282,80.67234042553196,na,na,na
P32929,405,95.64167901234563,ENST00000370938.8,ENSG00000116761.12,CTH
P53370,316,86.60686708860763,ENST00000304430.10,ENSG00000170917.14,NUDT6
Q86VZ6,243,68.91584362139915,ENST00000283928.10,ENSG00000153814.13,JAZF1
Q8WWB3,177,83.02039548022599,ENST00000372202.6,ENSG00000170788.14,DYDC1
O75886,525,69.1788761904762,ENST00000263904.5,ENSG00000115145.10,STAM2
Q9NXA8,310,89.84896774193541,ENST00000606117.2,ENSG00000124523.17,SIRT5
O43353,540,75.8849074074074,ENST00000220751.5,ENSG00000104312.8,RIPK2
Q96CA5,298,72.16466442953023,ENST00000217169.8,ENSG00000101197.13,BIRC7
Q8N144,294,76.3254081632654,ENST00000578689.2,ENSG00000183153.7,GJD3
P10828,461,80.31715835140997,ENST00000646209.2,ENSG00000151090.20,THRB
O15519,480,78.34629166666657,ENST00000309955.8,ENSG00000003402.21,CFLAR
Q7Z4I7,341,86.57938416422286,ENST00000355119.9,ENSG00000072163.20,LIMS2
P51572,246,84.71983739837393,ENST00000345046.12,ENSG00000185825.17,BCAP31
Q5TFE4,455,88.22764835164836,ENST00000319550.9,ENSG00000178425.14,NT5DC1
P52738,457,68.73881838074395,ENST00000355557.7,ENSG00000196387.10,ZNF140
O75438,58,92.28913793103447,ENST00000605997.6,ENSG00000183648.11,NDUFB1
Q9Y5W9,270,74.66244444444443,ENST00000359238.7,ENSG00000002919.15,SNX11
Q9UJD0,308,70.68938311688314,ENST00000372684.8,ENSG00000117016.10,RIMS3
Q6P461,480,84.5676041666666,ENST00000394005.3,ENSG00000173124.14,ACSM6
Q15853,346,58.50924855491328,ENST00000222305.8,ENSG00000105698.16,USF2
P60006,121,70.5015702479339,ENST00000227618.9,ENSG00000110200.9,ANAPC15
P78317,190,72.65710526315789,ENST00000314289.13,ENSG00000063978.16,RNF4
P67812,179,90.52000000000004,ENST00000268220.12,ENSG00000140612.14,SEC11A
P48307,235,84.19570212765952,ENST00000222543.11,ENSG00000105825.14,TFPI2
P43251,543,86.3845119705341,na,na,na
Q12849,480,65.78752083333332,ENST00000254799.11,ENSG00000132463.15,GRSF1
O75419,566,92.8321731448763,ENST00000263201.7,ENSG00000093009.11,CDC45
Q9H227,469,97.28513859275049,na,na,na
Q15629,374,83.58708556149733,ENST00000262213.7,ENSG00000067167.8,TRAM1
P04234,171,77.55678362573101,ENST00000300692.9,ENSG00000167286.10,CD3D
P22736,598,65.84822742474914,ENST00000394825.6,ENSG00000123358.20,NR4A1
Q8IWT1,228,83.10026315789464,ENST00000324727.9,ENSG00000177098.9,SCN4B
P62273,56,93.85125,ENST00000245458.11,ENSG00000213741.11,RPS29
P54252,361,76.65659279778397,ENST00000644486.2,ENSG00000066427.25,ATXN3
Q30201,348,88.11738505747127,ENST00000357618.10,ENSG00000010704.19,HFE
Q2VIR3,472,84.7382203389831,ENST00000538173.2,ENSG00000180574.4,EIF2S3B
Q8IXM6,262,89.22125954198471,ENST00000376421.7,ENSG00000137404.15,NRM
Q14449,540,76.37855555555547,ENST00000263915.8,ENSG00000115290.10,GRB14
Q99788,373,78.48686327077746,ENST00000550402.6,ENSG00000174600.14,CMKLR1
Q9NSA0,550,87.59007272727271,ENST00000301891.9,ENSG00000168065.16,SLC22A11
Q8WV99,257,75.66821011673153,ENST00000289528.10,ENSG00000158552.13,ZFAND2B
Q86UC2,560,64.16349999999994,na,na,na
P49238,355,80.07459154929575,ENST00000399220.3,ENSG00000168329.14,CX3CR1
O60239,455,71.39246153846152,ENST00000383791.8,ENSG00000131370.16,SH3BP5
P35557,465,93.59716129032256,ENST00000403799.8,ENSG00000106633.18,GCK
Q49AR2,442,83.89757918552026,ENST00000325366.14,ENSG00000082213.18,C5orf22
P53680,142,97.14112676056337,ENST00000263270.11,ENSG00000042753.12,AP2S1
Q8NA72,575,64.15791304347836,ENST00000428202.7,ENSG00000152359.15,POC5
Q92952,543,77.57955801104964,ENST00000684775.1,ENSG00000105642.16,KCNN1
Q96EZ8,462,74.98450216450222,ENST00000343810.9,ENSG00000187778.14,MCRS1
O15304,175,76.09788571428572,ENST00000329967.11,ENSG00000184990.13,SIVA1
Q16890,204,64.58338235294113,ENST00000534000.6,ENSG00000111907.21,TPD52L1
P03372,595,66.21070588235291,ENST00000206249.8,ENSG00000091831.25,ESR1
Q9UNF0,486,81.31905349794249,ENST00000263246.8,ENSG00000100266.19,PACSIN2
P11310,421,93.35220902612828,ENST00000370841.9,ENSG00000117054.15,ACADM
Q147U1,533,70.99148217636017,ENST00000397902.6,ENSG00000196605.7,ZNF846
Q8N8E2,541,57.31593345656192,ENST00000323703.11,ENSG00000163795.14,ZNF513
Q8N5D6,347,86.53720461095095,ENST00000372040.9,ENSG00000148288.13,GBGT1
Q8N465,521,92.38122840690993,ENST00000321264.9,ENSG00000180902.18,D2HGDH
Q9NYY1,176,92.97562499999998,ENST00000367098.6,ENSG00000162891.11,IL20
Q14194,572,90.194965034965,ENST00000397890.6,ENSG00000072832.15,CRMP1
P0C7U1,165,86.50012121212126,ENST00000643851.1,ENSG00000204147.11,ASAH2B
P08397,361,90.01659279778394,ENST00000652429.1,ENSG00000256269.11,HMBS
Q9BXY4,272,78.55948529411768,ENST00000356698.9,ENSG00000146374.14,RSPO3
Q9BY14,249,81.560562248996,ENST00000598265.2,ENSG00000131126.19,TEX101
Q7L4E1,593,67.88689713322094,ENST00000684074.1,ENSG00000148343.19,MIGA2
P22830,423,86.63635933806145,ENST00000262093.11,ENSG00000066926.13,FECH
O43929,436,86.03142201834852,ENST00000392857.10,ENSG00000115947.14,ORC4
Q96BW9,452,73.13298672566367,ENST00000444133.6,ENSG00000144559.11,TAMM41
Q8N135,537,92.41158286778392,ENST00000310123.8,ENSG00000153902.14,LGI4
P43250,576,89.89184027777775,ENST00000355472.10,ENSG00000198055.11,GRK6
Q9P1P5,351,86.93037037037037,ENST00000367931.1,ENSG00000146378.6,TAAR2
Q8TCD5,201,96.05810945273628,ENST00000245552.7,ENSG00000125458.7,NT5C
O43674,189,82.5483597883598,ENST00000259037.8,ENSG00000136521.13,NDUFB5
P15735,406,82.75610837438431,ENST00000563588.6,ENSG00000156873.16,PHKG2
Q9BYE2,586,73.69921501706482,ENST00000445164.6,ENSG00000137747.16,TMPRSS13
Q9UHJ9,254,90.30492125984252,ENST00000463452.6,ENSG00000148985.20,PGAP2
Q8IWU9,490,83.01673469387757,ENST00000333850.4,ENSG00000139287.13,TPH2
Q66K80,236,49.16847457627118,na,na,na
Q9NQ60,294,58.16578231292514,ENST00000380032.8,ENSG00000120160.11,EQTN
P54819,239,90.28782426778248,ENST00000672715.1,ENSG00000004455.17,AK2
A0JLT2,244,65.63844262295085,na,na,na
Q96RS6,583,85.70243567752998,ENST00000239690.9,ENSG00000120526.12,NUDCD1
P15812,388,80.1763144329897,ENST00000368167.8,ENSG00000158488.16,CD1E
Q6QAJ8,160,91.98,ENST00000341871.8,ENSG00000187824.9,TMEM220
Q86XD5,332,55.02608433734939,ENST00000409408.5,ENSG00000159784.18,FAM131B
Q9BPW9,319,94.32015673981192,ENST00000674881.1,ENSG00000073737.17,DHRS9
Q8IX04,471,87.11261146496821,ENST00000396197.8,ENSG00000151116.17,UEVLD
P01009,418,88.4616507177033,ENST00000393087.9,ENSG00000197249.14,SERPINA1
P35659,375,65.33112000000004,ENST00000652689.1,ENSG00000124795.17,DEK
Q8N3H0,131,88.38374045801528,ENST00000416284.8,ENSG00000198673.11,TAFA2
P61011,504,78.07303571428572,ENST00000216774.11,ENSG00000100883.13,SRP54
Q9NR12,457,70.39501094091901,ENST00000355841.7,ENSG00000196923.14,PDLIM7
P41235,474,73.9557805907174,ENST00000316099.10,ENSG00000101076.19,HNF4A
Q8N0S2,351,77.64336182336184,ENST00000343131.7,ENSG00000171772.17,SYCE1
Q86W34,360,90.41105555555556,ENST00000359904.8,ENSG00000196704.14,AMZ2
Q16667,212,91.0616981132075,ENST00000335183.11,ENSG00000100526.21,CDKN3
Q5SVS4,291,81.44560137457043,ENST00000519676.6,ENSG00000174032.17,SLC25A30
Q6Q8B3,271,83.09236162361623,ENST00000398214.5,ENSG00000206531.11,CD200R1L
P62899,125,87.76935999999998,ENST00000264258.8,ENSG00000071082.11,RPL31
Q9H1J1,476,62.50002100840343,ENST00000375299.8,ENSG00000169062.15,UPF3A
Q9NP79,307,78.11241042345276,ENST00000367630.9,ENSG00000009844.16,VTA1
Q06330,500,85.03533999999999,ENST00000342295.6,ENSG00000168214.22,RBPJ
Q13557,499,83.57406813627259,ENST00000342666.9,ENSG00000145349.18,CAMK2D
Q86Y97,462,68.4180735930736,ENST00000255613.8,ENSG00000133247.14,KMT5C
P31948,543,89.91572744014732,ENST00000305218.9,ENSG00000168439.17,STIP1
O00743,305,95.94170491803273,ENST00000373547.9,ENSG00000119414.12,PPP6C
Q6P093,401,95.5388528678304,ENST00000356517.4,ENSG00000197953.6,AADACL2
P09132,144,85.58611111111111,ENST00000505459.6,ENSG00000153037.15,SRP19
Q9Y5K1,396,90.50214646464644,ENST00000371263.8,ENSG00000054796.13,SPO11
O14986,540,68.31559259259258,ENST00000265382.8,ENSG00000107242.20,PIP5K1B
Q0VD86,236,59.46927966101691,na,na,na
Q66PJ3,421,52.609358669833775,na,na,na
Q9UF11,243,63.86831275720164,ENST00000354190.10,ENSG00000021300.14,PLEKHB1
O00584,256,86.5416796875,ENST00000508775.6,ENSG00000026297.17,RNASET2
Q14186,410,69.77900000000001,ENST00000375370.10,ENSG00000198176.13,TFDP1
Q8IXT2,367,59.78441416893735,ENST00000269945.8,ENSG00000142025.16,DMRTC2
Q9XRX5,114,66.38736842105263,na,na,na
Q8NEY8,458,56.9043668122271,ENST00000395568.6,ENSG00000134283.18,PPHLN1
Q9NYB9,513,66.09218323586757,na,na,na
Q96L15,291,88.51298969072171,ENST00000397068.8,ENSG00000167311.14,ART5
Q9NZQ7,290,88.24079310344821,ENST00000381577.4,ENSG00000120217.14,CD274
Q9BY67,442,80.54787330316746,ENST00000452722.7,ENSG00000182985.18,CADM1
O43402,210,91.2797142857143,ENST00000253457.8,ENSG00000131148.9,EMC8
Q9GZN2,237,67.44248945147675,ENST00000373872.9,ENSG00000118707.11,TGIF2
Q6NT32,575,90.3420869565218,ENST00000290567.14,ENSG00000159398.16,CES5A
Q8WWR8,484,83.01475206611572,ENST00000407683.6,ENSG00000204099.12,NEU4
Q8N8C0,355,51.340281690140834,na,na,na
Q96BW1,309,75.39650485436893,ENST00000373383.9,ENSG00000094841.14,UPRT
Q15438,398,84.93060301507538,ENST00000446868.8,ENSG00000108669.17,CYTH1
P13805,278,74.1336690647482,ENST00000588981.6,ENSG00000105048.18,TNNT1
Q5JS13,557,73.59473967684018,ENST00000259351.10,ENSG00000136828.19,RALGPS1
Q9UBC1,381,77.9116797900262,ENST00000376148.9,ENSG00000204498.11,NFKBIL1
Q8N0W5,287,71.50048780487803,na,na,na
O43739,400,85.07487499999998,na,na,na
O43172,522,82.08151340996164,ENST00000374199.9,ENSG00000136875.13,PRPF4
Q9Y697,457,88.64385120350106,ENST00000374092.9,ENSG00000244005.13,NFS1
Q08117,197,74.19487309644667,ENST00000327141.9,ENSG00000104964.15,TLE5
O95947,436,64.30938073394489,ENST00000395224.7,ENSG00000149922.12,TBX6
Q5VTY9,493,93.15081135902638,ENST00000261458.8,ENSG00000054392.13,HHAT
Q92838,391,70.78493606138109,ENST00000374552.9,ENSG00000158813.18,EDA
Q969W9,287,56.89801393728225,ENST00000341744.8,ENSG00000124225.16,PMEPA1
P28702,533,70.53857410881798,ENST00000374680.4,ENSG00000204231.11,RXRB
Q5T0U0,273,88.13311355311356,ENST00000444614.8,ENSG00000151773.13,CCDC122
Q9NZD8,308,92.79840909090908,ENST00000204566.7,ENSG00000090487.11,SPG21
Q9HBK9,375,86.36909333333334,ENST00000369880.8,ENSG00000214435.9,AS3MT
Q15583,401,58.25413965087285,na,na,na
Q8N9V6,530,61.57696226415094,ENST00000360589.4,ENSG00000144031.12,ANKRD53
Q6UWF7,544,90.59803308823533,ENST00000375478.4,ENSG00000137634.10,NXPE4
O43602,365,66.46257534246574,ENST00000635795.1,ENSG00000077279.20,DCX
P22692,258,77.13949612403097,ENST00000269593.5,ENSG00000141753.7,IGFBP4
Q16595,210,75.32785714285713,ENST00000484259.3,ENSG00000165060.15,FXN
