isoform,length,plddt,transcript_ID,gene_ID,gene_name
P23381-2,430,92.99318605,ENST00000344102.9,ENSG00000140105.18,WARS1
Q99714-2,252,92.07392857,ENST00000375304.9,ENSG00000072506.14,HSD17B10
Q86UQ0-2,361,57.93950139,na,na,na
Q92629-3,256,79.61984375,ENST00000517913.5,ENSG00000170624.14,SGCD
Q9BRT8-4,113,69.74663717,na,na,na
Q13432-2,220,69.89559091,ENST00000301032.8,ENSG00000109103.12,UNC119
Q4LDG9-3,151,90.0907947,ENST00000554871.5,ENSG00000119661.15,DNAL1
Q02094-2,351,86.79774929,ENST00000646939.1,ENSG00000112077.18,RHAG
Q9NRA1-3,167,76.63155689,na,na,na
Q4JDL3-7,226,60.87774336,ENST00000374346.7,ENSG00000204179.11,PTPN20
Q6PCB0-2,233,75.42643777,na,na,na
P56378-2,75,76.70693333,ENST00000414262.6,ENSG00000156411.10,ATP5MJ
P54687-3,349,91.18189112,ENST00000539780.5,ENSG00000060982.15,BCAT1
Q12805-2,485,78.39154639,na,na,na
O15151-2,127,80.91299213,na,na,na
P68402-4,202,76.55460396,ENST00000530272.1,ENSG00000168092.14,PAFAH1B2
O75030-4,495,60.55361616,na,na,na
Q96HL8-4,227,70.5139207,ENST00000403657.5,ENSG00000035115.22,SH3YL1
Q9UMR7-3,198,84.41570707,ENST00000360500.5,ENSG00000111729.15,CLEC4A
Q96HA4-4,198,60.28949495,ENST00000421241.7,ENSG00000131591.18,C1orf159
P30511-2,254,86.66622047,ENST00000434407.6,ENSG00000204642.14,HLA-F
Q5JS13-3,384,75.27184896,ENST00000394022.7,ENSG00000136828.19,RALGPS1
Q6AZZ1-2,206,90.14834951,na,na,na
O75648-2,376,86.36739362,ENST00000381019.3,ENSG00000100416.15,TRMU
P15692-3,209,84.33741627,ENST00000518689.5,ENSG00000112715.26,VEGFA
Q96QD9-3,251,60.86250996,ENST00000424384.2,ENSG00000122068.13,FYTTD1
Q9Y570-2,199,79.7938191,na,na,na
Q6Q8B3-2,250,86.09092,ENST00000488794.6,ENSG00000206531.11,CD200R1L
O43251-2,381,54.39026247,na,na,na
Q16854-3,239,82.29372385,na,na,na
Q16831-2,36,70.36472222,ENST00000457596.5,ENSG00000183696.14,UPP1
Q13286-4,321,79.04875389,na,na,na
Q5MNZ9-2,441,79.24637188,na,na,na
Q8TAM6-2,297,58.03848485,ENST00000397283.6,ENSG00000136541.15,ERMN
Q8N5H3-2,162,62.69759259,na,na,na
O60291-4,530,67.67083019,ENST00000415496.5,ENSG00000102858.13,MGRN1
P52434-3,114,87.35833333,ENST00000438240.5,ENSG00000163882.10,POLR2H
Q6P4F1-6,451,87.32124169,ENST00000518672.5,ENSG00000172728.16,FUT10
Q86YD3-5,306,61.37820261,ENST00000442938.6,ENSG00000149582.16,TMEM25
O15105-3,425,72.80705882,ENST00000589634.1,ENSG00000101665.10,SMAD7
Q6ZS86-3,250,96.2522,na,na,na
Q6UWQ7-2,130,69.30523077,ENST00000434646.6,ENSG00000204866.9,IGFL2
Q3ZCQ8-2,456,70.85504386,ENST00000544017.5,ENSG00000105197.11,TIMM50
Q63ZY6-5,245,87.86706122,na,na,na
Q96DU3-3,221,72.01316742,ENST00000368055.1,ENSG00000162739.14,SLAMF6
P16298-4,525,84.55965714,ENST00000394829.6,ENSG00000107758.16,PPP3CB
Q8IY31-4,114,94.60385965,ENST00000579419.5,ENSG00000109083.14,IFT20
P52564-2,278,87.64748201,ENST00000589647.5,ENSG00000108984.15,MAP2K6
O60729-5,461,82.61136659,ENST00000375242.7,ENSG00000081377.17,CDC14B
Q9NRQ2-2,224,65.90017857,ENST00000433593.6,ENSG00000114698.15,PLSCR4
O15527-8,322,93.89645963,ENST00000449570.6,ENSG00000114026.22,OGG1
Q7L513-2,365,71.51254795,ENST00000367953.7,ENSG00000132185.18,FCRLA
Q7L5Y1-7,213,96.90629108,na,na,na
Q96MD7-1,157,76.61050955,ENST00000334731.7,ENSG00000155621.15,C9orf85
Q9BUB7-3,107,60.13551402,ENST00000517439.1,ENSG00000175606.11,TMEM70
P34897-3,483,95.37351967,ENST00000449049.7,ENSG00000182199.11,SHMT2
P18507-3,515,73.89413592,ENST00000414552.6,ENSG00000113327.17,GABRG2
Q86WP2-3,465,53.956,ENST00000511209.5,ENSG00000062194.16,GPBP1
Q6ZU67-3,416,57.56088942,na,na,na
Q5TID7-3,508,67.34393701,ENST00000545005.5,ENSG00000117477.13,CCDC181
O15264-2,257,76.19252918,ENST00000373766.9,ENSG00000156711.17,MAPK13
Q8N9M1-3,281,59.38701068,na,na,na
P25685-2,240,86.28733333,ENST00000679223.1,ENSG00000132002.9,DNAJB1
P55957-3,137,58.11656934,ENST00000342111.9,ENSG00000015475.19,BID
Q9P287-3,292,76.78222603,na,na,na
Q9BWV3-3,153,68.33764706,na,na,na
Q8NFJ9-3,446,84.12547085,ENST00000393994.4,ENSG00000174483.20,BBS1
Q86WP2-4,302,58.29033113,ENST00000514387.6,ENSG00000062194.16,GPBP1
P36268-2,559,91.6640966,na,na,na
Q9UP65-3,551,82.79292196,ENST00000599111.5,ENSG00000105499.14,PLA2G4C
P55327-5,238,63.85672269,ENST00000448733.3,ENSG00000076554.16,TPD52
Q9Y5N1-5,326,76.40932515,na,na,na
Q93045-2,187,85.80700535,ENST00000518111.5,ENSG00000104435.14,STMN2
Q9HB65-2,351,63.34578348,na,na,na
Q9UHD0-3,207,58.13231884,na,na,na
P43686-2,387,76.97816537,ENST00000455878.2,ENSG00000013275.8,PSMC4
Q96RR4-5,498,70.53941767,ENST00000538733.5,ENSG00000110931.19,CAMKK2
P47756-2,272,91.38602941,ENST00000264202.8,ENSG00000077549.19,CAPZB
Q8WUD6-2,218,86.63550459,ENST00000552351.5,ENSG00000111666.11,CHPT1
P41247-2,166,94.37463855,ENST00000537427.5,ENSG00000006757.12,PNPLA4
Q9NUK0-4,292,63.09383562,ENST00000538204.5,ENSG00000076770.15,MBNL3
P14416-3,445,70.4994382,ENST00000538967.5,ENSG00000149295.14,DRD2
Q8TAX9-4,416,73.23716346,ENST00000418519.6,ENSG00000073605.19,GSDMB
P19544-2,429,51.4655711,na,na,na
Q9Y2I2-1,438,83.28479452,ENST00000370074.8,ENSG00000162631.20,NTNG1
Q96EY5-2,233,76.83523605,na,na,na
Q5QJU3-3,140,71.27685714,na,na,na
Q9Y232-2,544,71.33294118,ENST00000397588.8,ENSG00000153046.18,CDYL
Q9UKS7-2,500,50.38962,ENST00000374319.8,ENSG00000030419.17,IKZF2
Q9GZT6-2,245,82.87861224,na,na,na
Q6PI47-3,221,59.42742081,na,na,na
P10827-3,451,78.74878049,ENST00000584985.5,ENSG00000126351.13,THRA
Q96GM8-2,430,72.84267442,na,na,na
Q8WUF8-3,370,88.45918919,ENST00000509163.5,ENSG00000113391.19,FAM172A
Q96PM5-7,221,86.79027149,ENST00000380840.6,ENSG00000163743.14,RCHY1
Q9UGJ0-3,525,69.24767619,ENST00000651764.1,ENSG00000106617.15,PRKAG2
Q13639-5,378,81.45314815,ENST00000521735.5,ENSG00000164270.18,HTR4
Q8N136-2,369,88.3496206,na,na,na
A2RRL7-4,105,56.59790476,ENST00000413208.1,ENSG00000214128.11,TMEM213
Q8NFU3-4,122,92.24,ENST00000368023.7,ENSG00000215845.11,TSTD1
Q13639-8,428,75.20584112,ENST00000360693.7,ENSG00000164270.18,HTR4
Q9UHC7-3,412,65.79043689,na,na,na
Q6UN15-4,378,57.57206349,ENST00000507922.5,ENSG00000145216.16,FIP1L1
Q9Y275-3,164,66.29884146,ENST00000542136.1,ENSG00000102524.12,TNFSF13B
Q86YB8-2,144,72.79583333,na,na,na
Q8ND56-3,422,61.09457346,ENST00000540746.6,ENSG00000257103.9,LSM14A
Q96F44-2,385,75.15862338,ENST00000366699.3,ENSG00000154370.16,TRIM11
Q8TED0-3,499,79.86430862,ENST00000508491.1,ENSG00000164338.10,UTP15
Q8IUX4-3,101,57.94465347,ENST00000381565.2,ENSG00000128394.17,APOBEC3F
Q96GE9-2,112,69.24526786,ENST00000358227.5,ENSG00000137038.8,DMAC1
Q9BPZ7-3,475,69.28385263,ENST00000373511.6,ENSG00000119487.17,MAPKAP1
Q9H237-2,456,89.63684211,ENST00000355961.8,ENSG00000102312.24,PORCN
P10909-3,274,67.90291971,na,na,na
Q8N726-2,85,61.572,na,na,na
P09493-8,284,91.85806338,ENST00000559397.6,ENSG00000140416.23,TPM1
Q6V702-1,250,84.445,ENST00000508675.1,ENSG00000197826.12,CFAP299
Q6PIV2-2,206,52.50776699,ENST00000531539.5,ENSG00000176302.13,FOXR1
Q9NSI8-2,205,67.81829268,ENST00000400564.5,ENSG00000155307.19,SAMSN1
P55083-2,279,86.98175627,ENST00000395592.6,ENSG00000166482.12,MFAP4
Q5VXD3-3,92,65.44391304,na,na,na
Q8NG50-8,137,85.30226277,ENST00000615288.4,ENSG00000278023.7,RDM1
P49798-4,93,59.42827957,ENST00000367908.8,ENSG00000117152.14,RGS4
Q8WWA1-2,203,51.91423645,ENST00000435218.6,ENSG00000088726.16,TMEM40
P43354-2,535,69.37818692,ENST00000426264.5,ENSG00000153234.15,NR4A2
Q16539-2,360,89.51708333,ENST00000229795.7,ENSG00000112062.11,MAPK14
P67775-2,255,82.06537255,na,na,na
P55327-6,247,62.4845749,ENST00000520527.5,ENSG00000076554.16,TPD52
P49961-6,522,89.37319923,ENST00000371207.8,ENSG00000138185.20,ENTPD1
Q8WWZ8-2,321,87.10700935,ENST00000622652.1,ENSG00000138315.13,OIT3
P78371-2,488,90.23436475,ENST00000543146.2,ENSG00000166226.13,CCT2
O15527-7,356,90.71963483,ENST00000302008.12,ENSG00000114026.22,OGG1
Q9P0N8-2,176,75.578125,ENST00000381035.8,ENSG00000099785.11,MARCHF2
A2IDD5-5,347,51.21164265,na,na,na
Q8TE04-3,314,88.11802548,ENST00000322191.10,ENSG00000152782.18,PANK1
P48551-3,239,83.73171548,ENST00000342101.7,ENSG00000159110.21,IFNAR2
Q14994-9,306,83.77810458,ENST00000437437.6,ENSG00000143257.12,NR1I3
P15529-13,378,83.85706349,na,na,na
Q2TBC4-3,384,66.28776042,ENST00000458694.6,ENSG00000278224.7,PRICKLE4
Q14134-2,570,62.75907018,na,na,na
P82912-2,193,82.62829016,na,na,na
P42081-2,110,61.245,na,na,na
P16871-2,298,84.5938255,na,na,na
Q6MZQ0-4,205,82.39868293,ENST00000527487.1,ENSG00000135362.14,PRR5L
Q6H9L7-2,292,51.75441781,ENST00000493585.5,ENSG00000100593.18,ISM2
Q8N2G4-4,89,74.00235955,ENST00000345008.6,ENSG00000150551.11,LYPD1
Q9H6V9-2,331,86.96380665,na,na,na
P52757-5,274,76.86635036,ENST00000421775.6,ENSG00000106069.24,CHN2
Q02078-5,499,54.88106212,ENST00000354410.9,ENSG00000068305.18,MEF2A
Q96DX5-3,252,80.01996032,ENST00000380483.7,ENSG00000102048.16,ASB9
Q53T94-3,333,83.54720721,na,na,na
O15374-2,425,77.40456471,ENST00000541986.5,ENSG00000168679.18,SLC16A4
Q8N999-2,38,85.98105263,ENST00000550333.5,ENSG00000133641.18,C12orf29
Q92843-2,333,73.97630631,na,na,na
Q9P121-2,344,82.05284884,ENST00000374791.7,ENSG00000182667.15,NTM
Q93015-2,308,70.47220779,ENST00000354862.4,ENSG00000243477.6,NAA80
Q15185-3,130,84.57069231,ENST00000414274.7,ENSG00000110958.16,PTGES3
Q15417-3,283,64.42883392,ENST00000394202.8,ENSG00000117519.16,CNN3
Q14129-2,162,70.51376543,ENST00000427407.5,ENSG00000183628.14,DGCR6
Q6ZV65-1,351,61.81843305,na,na,na
P20226-2,319,79.08724138,ENST00000540980.5,ENSG00000112592.15,TBP
P62166-2,172,88.74034884,ENST00000630865.1,ENSG00000107130.10,NCS1
Q9BX46-5,178,57.32769663,ENST00000425446.6,ENSG00000112183.15,RBM24
O15530-3,530,76.94679245,na,na,na
Q30201-11,76,77.31473684,ENST00000352392.8,ENSG00000010704.19,HFE
P78369-2,226,78.70176991,ENST00000376873.7,ENSG00000134873.10,CLDN10
Q11203-12,155,63.65348387,ENST00000372362.6,ENSG00000126091.21,ST3GAL3
P48739-3,273,94.80673993,ENST00000634017.1,ENSG00000180957.19,PITPNB
A6NI73-4,253,82.47233202,na,na,na
Q2MV58-2,592,77.79001689,ENST00000397659.9,ENSG00000204852.17,TCTN1
Q8IV63-3,424,85.90066038,ENST00000601341.5,ENSG00000105053.11,VRK3
Q86YN1-2,195,72.21020513,ENST00000406974.7,ENSG00000167130.18,DOLPP1
Q5M7Z0-2,203,55.89014778,na,na,na
P56377-2,202,82.34534653,na,na,na
Q13875-2,182,62.14208791,ENST00000442631.5,ENSG00000168314.19,MOBP
Q70UQ0-3,70,66.35371429,ENST00000393042.3,ENSG00000166130.15,IKBIP
Q7L1Q6-4,423,90.90959811,ENST00000409226.5,ENSG00000082153.18,BZW1
Q9HC38-3,188,92.16367021,na,na,na
O95069-3,422,76.00241706,ENST00000391895.6,ENSG00000082482.14,KCNK2
P32929-3,373,93.98965147,ENST00000411986.6,ENSG00000116761.12,CTH
Q9NP72-2,235,76.47914894,ENST00000621805.5,ENSG00000099246.18,RAB18
Q9UNT1-2,229,79.83751092,ENST00000691320.1,ENSG00000079974.19,RABL2B
Q8NAV2-2,357,54.44938375,ENST00000409586.7,ENSG00000241852.11,C8orf58
O43399-4,200,64.50345,ENST00000358548.4,ENSG00000101150.18,TPD52L2
P48167-2,303,87.56356436,ENST00000541722.5,ENSG00000109738.11,GLRB
A1L170-2,315,54.78238095,ENST00000426197.2,ENSG00000239887.6,C1orf226
Q6UX01-3,469,79.58861407,ENST00000547382.5,ENSG00000139636.16,LMBR1L
O95073-2,158,70.96132911,na,na,na
Q86WB7-2,415,85.34173494,ENST00000366829.2,ENSG00000112494.10,UNC93A
Q9NRC8-3,320,91.9230625,na,na,na
Q9NNX6-4,168,76.6239881,ENST00000394161.9,ENSG00000090659.18,CD209
Q8TAI7-2,68,61.57058824,ENST00000550797.1,ENSG00000167550.11,RHEBL1
Q9Y6M4-4,424,78.35851415,na,na,na
Q6UWT4-2,72,67.32611111,ENST00000515291.1,ENSG00000178776.5,C5orf46
Q07955-3,201,69.82995025,ENST00000582730.6,ENSG00000136450.13,SRSF1
Q5T5S1-3,194,90.38974227,na,na,na
Q8IXJ6-3,369,83.65772358,na,na,na
Q86XW9-3,261,75.49003831,ENST00000484930.5,ENSG00000181322.15,NME9
O15519-15,384,78.570625,ENST00000443227.5,ENSG00000003402.21,CFLAR
P61018-2,248,78.49,na,na,na
O60784-3,447,69.89944072,ENST00000425375.5,ENSG00000100284.22,TOM1
Q15825-2,479,76.36125261,ENST00000534622.5,ENSG00000147434.9,CHRNA6
Q16539-5,256,87.68574219,na,na,na
Q15544-2,154,64.29746753,ENST00000420584.3,ENSG00000064995.19,TAF11
Q969M7-2,211,78.37606635,na,na,na
Q7KZN9-2,388,80.4003866,ENST00000370483.9,ENSG00000014919.13,COX15
Q9UJ83-3,496,93.01707661,ENST00000451445.6,ENSG00000131373.15,HACL1
O43586-2,397,87.85327456,ENST00000559295.5,ENSG00000140368.13,PSTPIP1
P58418-4,245,81.85081633,ENST00000328863.8,ENSG00000163646.12,CLRN1
Q9NWM0-5,389,83.21231362,na,na,na
Q68G75-2,29,73.64172414,na,na,na
Q8N370-3,573,78.59254799,ENST00000571650.5,ENSG00000167703.15,SLC43A2
Q86SU0-2,502,59.21398406,ENST00000273691.7,ENSG00000145103.15,ILDR1
P80217-2,288,81.21534722,ENST00000438323.2,ENSG00000068079.8,IFI35
Q7Z2E3-10,302,77.59821192,na,na,na
O95236-2,331,60.85873112,ENST00000424878.3,ENSG00000128284.19,APOL3
Q8IXH7-4,581,87.53104991,ENST00000652272.2,ENSG00000101158.15,NELFCD
Q8IWF9-2,444,71.2484009,ENST00000280245.8,ENSG00000150676.13,CCDC83
O15530-5,454,74.38640969,ENST00000441549.7,ENSG00000140992.19,PDPK1
P17706-2,387,84.85937984,ENST00000327283.7,ENSG00000175354.20,PTPN2
Q8NC67-2,201,55.78139303,na,na,na
Q13239-3,293,73.38317406,ENST00000395352.7,ENSG00000155926.14,SLA
P50452-3,192,86.17453125,ENST00000542677.5,ENSG00000166401.15,SERPINB8
P31942-3,297,59.49548822,na,na,na
O75298-3,205,65.32926829,ENST00000430715.6,ENSG00000125744.12,RTN2
O14713-2,150,76.47,ENST00000238091.8,ENSG00000119185.13,ITGB1BP1
O43316-4,343,68.86586006,ENST00000341640.6,ENSG00000106331.18,PAX4
O95198-2,597,91.4379397,ENST00000514860.5,ENSG00000109466.14,KLHL2
Q9NTG7-2,257,92.7770428,ENST00000529382.5,ENSG00000142082.15,SIRT3
Q9HCN2-3,108,57.88472222,ENST00000602346.5,ENSG00000120471.16,TP53AIP1
A1XBS5-4,262,88.08656489,ENST00000518116.5,ENSG00000188343.14,CIBAR1
Q96HQ0-5,511,69.05790607,ENST00000424930.6,ENSG00000105136.22,ZNF419
Q9H6X2-2,368,85.614375,ENST00000409349.7,ENSG00000169604.21,ANTXR1
P23560-5,276,69.93844203,na,na,na
Q4KMG9-2,163,61.52214724,ENST00000298530.7,ENSG00000165685.9,TMEM52B
Q16674-2,60,58.78516667,na,na,na
Q8WWR9-2,81,60.60074074,ENST00000399653.8,ENSG00000168333.14,PPDPFL
Q96HE8-2,160,79.6553125,na,na,na
Q6NXE6-2,476,94.22306723,ENST00000269932.10,ENSG00000105676.14,ARMC6
Q96EP5-2,378,65.45748677,ENST00000336761.10,ENSG00000071626.17,DAZAP1
Q8IZV2-2,115,68.38486957,ENST00000458535.6,ENSG00000170293.9,CMTM8
Q15370-2,161,80.17403727,ENST00000262306.11,ENSG00000103363.16,ELOB
Q9NQ48-3,256,78.84480469,ENST00000539217.5,ENSG00000163818.19,LZTFL1
Q08431-4,343,90.97906706,ENST00000542878.5,ENSG00000140545.15,MFGE8
P58340-4,258,65.0277907,ENST00000478894.7,ENSG00000178053.20,MLF1
Q8N8Q1-5,172,91.02976744,ENST00000393709.3,ENSG00000174151.15,CYB561D1
Q9H3U5-4,392,92.22744898,na,na,na
Q9BUP3-3,276,84.83032609,ENST00000419348.6,ENSG00000109854.14,HTATIP2
Q7Z5A7-2,125,90.42416,ENST00000358295.9,ENSG00000219438.9,TAFA5
Q92551-2,276,80.32413043,ENST00000395238.5,ENSG00000176095.12,IP6K1
O43766-3,329,78.02863222,ENST00000381846.2,ENSG00000121897.15,LIAS
A6NNP5-5,112,76.83508929,ENST00000510088.5,ENSG00000242715.8,CCDC169
P04899-2,339,89.4299705,na,na,na
Q96JD6-2,263,86.43965779,ENST00000334019.4,ENSG00000165568.18,AKR1E2
P06239-3,539,80.95699443,ENST00000333070.4,ENSG00000182866.17,LCK
Q9P2R7-2,441,89.65260771,na,na,na
Q71UI9-3,90,84.01766667,ENST00000349299.7,ENSG00000105968.19,H2AZ2
Q70IA6-3,268,80.51902985,ENST00000329957.7,ENSG00000182208.15,MOB2
Q9NYR9-3,135,80.64777778,ENST00000449471.8,ENSG00000168256.18,NKIRAS2
Q9UIB8-3,328,77.96615854,ENST00000368054.8,ENSG00000066294.15,CD84
Q9ULP9-2,553,83.11960217,ENST00000567020.6,ENSG00000162065.14,TBC1D24
Q9UN19-2,280,76.24875,na,na,na
Q6P9G9-3,127,76.71606299,na,na,na
O95498-6,467,92.92995717,ENST00000525270.5,ENSG00000112303.14,VNN2
P58400-1,442,69.41785068,ENST00000342183.9,ENSG00000179915.25,NRXN1
Q8N371-2,220,84.82731818,ENST00000568965.1,ENSG00000155666.12,KDM8
Q9BUL5-4,399,60.11330827,ENST00000454255.6,ENSG00000040633.13,PHF23
P14091-2,363,67.50261708,ENST00000678498.1,ENSG00000196188.12,CTSE
P13631-3,382,86.80421466,ENST00000394426.5,ENSG00000172819.17,RARG
O00182-3,311,91.27099678,na,na,na
Q7LG56-2,299,84.27210702,ENST00000395912.6,ENSG00000048392.13,RRM2B
P30044-3,170,69.17664706,ENST00000352435.8,ENSG00000126432.14,PRDX5
Q8N2H4-2,76,68.20328947,ENST00000426004.5,ENSG00000204070.10,SYS1
Q9NVR7-2,461,84.09924078,ENST00000446782.5,ENSG00000113838.13,TBCCD1
P62136-2,341,87.80237537,ENST00000312989.11,ENSG00000172531.16,PPP1CA
P42167-3,248,66.68399194,ENST00000261210.9,ENSG00000120802.14,TMPO
Q96HC4-3,214,73.28976636,ENST00000318007.9,ENSG00000163110.15,PDLIM5
Q6PK18-2,331,71.00909366,ENST00000329197.9,ENSG00000181396.13,OGFOD3
P35372-2,392,75.88647959,ENST00000428397.6,ENSG00000112038.18,OPRM1
Q96MC5-2,187,77.1928877,ENST00000452191.6,ENSG00000166780.11,BMERB1
Q86UA6-8,231,76.20242424,ENST00000405578.8,ENSG00000129197.15,RPAIN
Q8NC96-2,102,81.44411765,ENST00000450991.6,ENSG00000089818.18,NECAP1
Q07687-2,217,57.57,ENST00000466293.2,ENSG00000115844.11,DLX2
Q8N9I9-2,350,80.64754286,ENST00000551632.1,ENSG00000178498.16,DTX3
Q969S2-4,216,88.55175926,ENST00000528323.5,ENSG00000154328.16,NEIL2
Q9NPI0-3,177,63.4420904,ENST00000692785.1,ENSG00000149483.13,TMEM138
Q9BWF3-2,177,76.51762712,ENST00000483858.5,ENSG00000173933.21,RBM4
P24071-2,265,79.6114717,ENST00000391725.7,ENSG00000186431.19,FCAR
O75469-6,420,78.64738095,na,na,na
Q5JUX0-2,77,72.60818182,ENST00000639888.1,ENSG00000204271.13,SPIN3
Q96MZ0-4,386,76.89735751,ENST00000537864.5,ENSG00000124194.17,GDAP1L1
Q9ULB1-4,139,59.26143885,na,na,na
Q71RG4-4,94,63.90319149,ENST00000592825.1,ENSG00000168591.16,TMUB2
Q96T66-3,163,86.2403681,ENST00000413939.6,ENSG00000163864.17,NMNAT3
O15504-3,195,59.29974359,na,na,na
P55327-8,151,73.5194702,ENST00000517462.6,ENSG00000076554.16,TPD52
O14979-3,244,73.30688525,na,na,na
Q8NCC5-2,478,81.22341004,ENST00000447932.6,ENSG00000157800.18,SLC37A3
O60828-10,60,78.9765,na,na,na
Q9GZM3-2,116,61.85034483,na,na,na
Q99426-2,193,92.9873057,ENST00000585746.1,ENSG00000105254.12,TBCB
Q6PI97-2,178,72.14735955,na,na,na
P23141-2,568,92.23769366,ENST00000360526.8,ENSG00000198848.13,CES1
Q96AP7-2,141,71.51042553,ENST00000444566.5,ENSG00000149564.12,ESAM
Q16769-2,312,90.84990385,na,na,na
Q8TBC4-2,449,94.31069042,ENST00000349511.8,ENSG00000144744.17,UBA3
O95249-2,185,88.82778378,ENST00000467337.6,ENSG00000108587.16,GOSR1
O95628-5,433,68.72907621,ENST00000414802.5,ENSG00000080802.20,CNOT4
Q8WWU5-4,470,80.92559574,ENST00000373974.8,ENSG00000124678.20,TCP11
Q5T124-4,482,73.32753112,na,na,na
Q8TC41-2,275,82.43850909,ENST00000359704.2,ENSG00000146373.17,RNF217
Q9NQ69-3,321,68.09520249,ENST00000367391.5,ENSG00000143355.16,LHX9
A6NJB7-2,235,61.1173617,ENST00000598490.1,ENSG00000188368.11,PRR19
Q9UBB5-3,302,60.62927152,ENST00000583046.1,ENSG00000134046.12,MBD2
Q6W5P4-3,390,77.985,ENST00000381539.3,ENSG00000187258.14,NPSR1
Q49MI3-4,419,78.26343675,ENST00000374969.6,ENSG00000188452.15,CERKL
Q6PF15-2,427,77.46379391,na,na,na
P15336-2,329,62.28337386,na,na,na
P29372-4,293,82.1405802,ENST00000356432.8,ENSG00000103152.12,MPG
P01242-2,256,52.37988281,ENST00000332800.7,ENSG00000136487.18,GH2
Q7Z3Q1-2,463,85.44844492,ENST00000380814.4,ENSG00000139508.15,SLC46A3
Q9UMR5-2,301,83.69827243,na,na,na
P23769-2,466,55.57678112,ENST00000430265.6,ENSG00000179348.12,GATA2
Q9NZN9-3,321,80.69732087,ENST00000250087.9,ENSG00000129221.16,AIPL1
Q99489-4,310,85.74593548,na,na,na
Q401N2-3,126,55.19968254,ENST00000421794.1,ENSG00000186919.13,ZACN
P37231-2,477,78.40857442,na,na,na
Q9UH77-2,555,94.04059459,ENST00000508657.5,ENSG00000146021.15,KLHL3
Q96EZ8-3,449,75.46017817,na,na,na
Q6ZNR0-5,133,58.6037594,ENST00000544232.5,ENSG00000142046.15,TMEM91
Q99720-4,106,93.2304717,ENST00000353468.4,ENSG00000147955.18,SIGMAR1
O75608-2,214,93.01728972,ENST00000343231.10,ENSG00000120992.18,LYPLA1
Q99832-2,339,89.15690265,ENST00000398422.2,ENSG00000135624.17,CCT7
Q9Y6N9-3,403,83.29722084,ENST00000526313.5,ENSG00000006611.17,USH1C
Q9ULB1-2,8461,73.74762676,ENST00000625672.2,ENSG00000179915.25,NRXN1
Q9UJL9-2,432,68.35011574,na,na,na
Q86UA6-9,148,79.50783784,ENST00000327154.10,ENSG00000129197.15,RPAIN
Q96LA8-2,292,92.67493151,na,na,na
Q5SXH7-1,462,66.07287879,na,na,na
Q8NCT3-4,304,58.80351974,ENST00000415803.2,ENSG00000164542.13,KIAA0895
O76083-8,507,86.49483235,ENST00000398236.7,ENSG00000160191.18,PDE9A
Q7L5Y6-2,561,88.51647059,ENST00000564406.5,ENSG00000140543.15,DET1
P07910-2,293,71.0809215,ENST00000553300.6,ENSG00000092199.19,HNRNPC
P35241-4,447,84.04425056,ENST00000544551.5,ENSG00000137710.17,RDX
P35372-18,186,58.74516129,ENST00000524150.2,ENSG00000112038.18,OPRM1
O95050-2,262,96.75015267,ENST00000409539.1,ENSG00000241644.2,INMT
Q32NB8-2,454,78.26887665,ENST00000589426.5,ENSG00000087157.19,PGS1
Q1HG43-2,483,65.03391304,ENST00000267803.8,ENSG00000140254.13,DUOXA1
Q6KCM7-3,515,73.78695146,ENST00000373069.10,ENSG00000148339.13,SLC25A25
Q14576-2,360,75.06472222,ENST00000438662.6,ENSG00000196361.10,ELAVL3
Q9NTN3-2,260,79.57461538,na,na,na
Q7Z5M8-4,60,65.71216667,ENST00000382029.7,ENSG00000131969.15,ABHD12B
P17693-5,319,89.03247649,na,na,na
P50221-3,139,72.63517986,ENST00000393661.2,ENSG00000005102.14,MEOX1
P58872-2,306,87.94535948,ENST00000536287.2,ENSG00000141314.13,RHBDL3
Q8TCX1-4,201,74.37328358,ENST00000406852.7,ENSG00000138036.18,DYNC2LI1
Q6ZNE9-3,172,57.38232558,ENST00000457754.6,ENSG00000188282.12,RUFY4
Q6UX41-7,375,85.85013333,ENST00000400707.7,ENSG00000113303.12,BTNL8
Q5XG92-6,463,92.94950324,ENST00000540579.6,ENSG00000172824.16,CES4A
P46734-3,352,80.89789773,na,na,na
Q8WV48-4,119,59.85478992,ENST00000421582.2,ENSG00000159884.12,CCDC107
Q9NZ43-2,146,85.92047945,ENST00000596136.5,ENSG00000053501.14,USE1
Q8WUP2-2,374,57.90772727,ENST00000441801.6,ENSG00000162458.13,FBLIM1
Q9UNW1-4,286,91.02706294,ENST00000536010.1,ENSG00000107789.16,MINPP1
Q8NCE0-5,402,62.16587065,na,na,na
P23443-2,502,72.98790837,na,na,na
Q8N8Q3-2,237,87.58974684,ENST00000520367.5,ENSG00000173818.17,ENDOV
P00367-3,425,92.44329412,na,na,na
P84022-3,320,81.18978125,ENST00000558739.1,ENSG00000166949.17,SMAD3
Q92496-2,577,87.54778163,ENST00000367416.6,ENSG00000134365.14,CFHR4
Q8IXT2-2,224,65.89366071,ENST00000601660.5,ENSG00000142025.16,DMRTC2
Q15366-4,331,68.93719033,ENST00000359282.9,ENSG00000197111.16,PCBP2
Q6XPS3-4,326,84.87582822,na,na,na
P49903-3,325,93.48732308,ENST00000545675.5,ENSG00000086475.15,SEPHS1
